Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
946,Xwu,Venoxis,EU,8/21/2022 12:38,5m 32s,gX9YdCtPqybDNKaw,https://classic.warcraftlogs.com/reports/gX9YdCtPqybDNKaw?fight=19&source=20&type=healing,1911.68,0,0,0,0,7,1,1,1,1,3,9186.84,No,1,No,No,,,92.42,907.91,47.49,28.12,1.47,810.44,42.39,[1LB 2I 1RG],15.52,[1LB 3I 0RG],10.34,68.97,No
947,腾飞,曼多基尔,CN,6/17/2022 11:04,4m 51s,2zHjZMNpF8TVnLg1,https://classic.warcraftlogs.com/reports/2zHjZMNpF8TVnLg1?fight=8&source=8&type=healing,1911.65,0,0,0,0,6,1,1,0,1,3,8767.38,No,0,No,No,,,94.16,1322.22,69.17,122.69,6.42,296.51,15.51,[0LB 5I 0RG],25.58,[0LB 4I 1RG],18.6,25.58,No
948,Rasut,Venoxis,EU,7/14/2022 13:20,4m 55s,AqRW2DQxHwZrpCfT,https://classic.warcraftlogs.com/reports/AqRW2DQxHwZrpCfT?fight=26&source=8&type=healing,1911.55,244,244,640,628,6,1,1,1,0,3,9177.35,No,0,No,No,Memento of Tyrande,Essence of the Martyr,99.92,1456.02,76.17,162.1,8.48,203.1,10.62,[1LB 4I 0RG],19.61,[1LB 3I 0RG],17.65,76.47,Yes
949,刘宁静,审判,CN,8/18/2022 7:11,4m 21s,MpaH4mhN2Xd8cTLq,https://classic.warcraftlogs.com/reports/MpaH4mhN2Xd8cTLq?fight=2&source=22&type=healing,1911.39,369,369,729,675,6,1,1,0,1,3,8357.07,Yes,0,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,95.85,737.74,38.6,417.72,21.85,584.94,30.6,[0LB 4I 1RG],19.51,[0LB 3I 2RG],17.07,39.02,No
950,蒋天养,辛洛斯,CN,6/9/2022 7:30,5m 6s,1H2htpPMxZyJkRab,https://classic.warcraftlogs.com/reports/1H2htpPMxZyJkRab?fight=21&source=111&type=healing,1911.38,176,176,660,633,7,1,1,1,1,3,9575.36,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,93.91,954.37,49.93,333.32,17.44,366.6,19.18,[0LB 4I 1RG],23.91,[0LB 5I 0RG],17.39,32.61,No
951,冰峰之刃,祈福,CN,7/28/2022 0:26,4m 32s,CZzY8gwAjcrRGMBV,https://classic.warcraftlogs.com/reports/CZzY8gwAjcrRGMBV?fight=6&source=3&type=healing,1911.34,189,189,709,667,6,1,1,1,1,2,8753.7,No,1,No,No,Essence of the Martyr,Eye of Gruul,88.28,619.74,32.42,310.87,16.26,773.83,40.49,[0LB 4I 1RG],27.78,[0LB 3I 2RG],16.67,25,No
952,第一掌,维希度斯,CN,6/16/2022 22:17,5m 21s,Q9bDxK763RZvAjLh,https://classic.warcraftlogs.com/reports/Q9bDxK763RZvAjLh?fight=11&source=41&type=healing,1911.22,247,247,526,646,6,1,1,1,0,3,9928.63,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Memento of Tyrande,94.42,1015.43,53.13,143.11,7.49,588.28,30.78,[1LB 4I 0RG],11.54,[1LB 1I 0RG],9.62,57.69,No
953,变形小能手,克罗米,CN,8/6/2022 7:01,5m 6s,dyRPA4DzvCV7LkT1,https://classic.warcraftlogs.com/reports/dyRPA4DzvCV7LkT1?fight=7&source=16&type=healing,1911.18,172,172,815,634,7,1,1,1,1,3,8740.81,Yes,1,Yes,No,Essence of the Martyr,Memento of Tyrande,94.23,403.51,21.11,856.75,44.83,498.75,26.1,[1LB 4I 0RG],27.45,[1LB 2I 1RG],17.65,76.47,Yes
954,Hotgrowth,Golemagg,EU,8/11/2022 13:37,4m 14s,q3mfbt7cZH9PRzJF,https://classic.warcraftlogs.com/reports/q3mfbt7cZH9PRzJF?fight=23&source=9&type=healing,1910.86,222,222,885,662,6,1,1,2,0,2,8993.89,No,0,Yes,No,Direbrew Hops,Essence of the Martyr,97.1,968.74,50.7,330.29,17.28,407.04,21.3,[1LB 2I 0RG],12.5,[0LB 3I 2RG],12.5,57.5,No
955,Ruhka,Transcendence,EU,7/21/2022 13:42,5m 23s,Mc3Z2XkYGbPgwNpr,https://classic.warcraftlogs.com/reports/Mc3Z2XkYGbPgwNpr?fight=31&source=21&type=healing,1910.84,144,144,592,660,7,2,1,2,0,2,9260.51,No,1,Yes,No,Direbrew Hops,Memento of Tyrande,99.81,1523.69,79.74,78.62,4.11,210.49,11.02,[1LB 4I 0RG],34.55,[1LB 2I 1RG],21.82,92.73,Yes
956,是德芙呢,维希度斯,CN,6/17/2022 1:45,5m 35s,zh7atpA29LTmWKdP,https://classic.warcraftlogs.com/reports/zh7atpA29LTmWKdP?fight=11&source=17&type=healing,1910.64,0,0,0,0,7,1,1,1,1,3,8742.87,No,1,Yes,Yes,,,97.75,1015.22,53.14,185.24,9.7,437.67,22.91,[1LB 3I 0RG],14.29,[1LB 2I 1RG],10.71,62.5,No
957,Somnambulìst,震地者,CN,6/6/2022 7:03,5m 27s,N9DvfTwGhkdPm714,https://classic.warcraftlogs.com/reports/N9DvfTwGhkdPm714?fight=4&source=9&type=healing,1910.64,0,0,0,0,6,2,1,0,1,2,8400.16,Yes,1,Yes,Yes,,,95.79,732.65,38.35,238.46,12.48,700.98,36.69,[0LB 3I 2RG],19.3,[1LB 2I 0RG],8.77,43.86,No
958,花若,范克瑞斯,CN,8/4/2022 6:55,5m 1s,MrDdjqGmzKJ2VRTy,https://classic.warcraftlogs.com/reports/MrDdjqGmzKJ2VRTy?fight=14&source=1&type=healing,1910.42,0,0,0,0,6,1,1,2,0,2,8138.09,Yes,1,No,Yes,,,76.53,499.4,26.14,100.47,5.26,1105.78,57.88,[0LB 2I 3RG],25,[0LB 3I 2RG],15,30,No
959,Alamis,Bloodsail Buccaneers,US,8/6/2022 19:17,5m 29s,GB1NkM6XYbQfvxDc,https://classic.warcraftlogs.com/reports/GB1NkM6XYbQfvxDc?fight=26&source=3&type=healing,1910.42,244,244,604,630,6,1,1,1,1,2,8847.75,No,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,97.99,1054.23,55.18,176.69,9.25,369.14,19.32,[1LB 3I 0RG],16.13,[1LB 2I 0RG],12.9,79.03,Yes
960,伪装的颓废,霜语,CN,8/27/2022 8:39,5m 13s,z4G2dCmAq1gjRt6J,https://classic.warcraftlogs.com/reports/z4G2dCmAq1gjRt6J?fight=1&source=25&type=healing,1910.3,303,303,608,671,7,1,1,1,1,3,8947.51,No,1,Yes,No,Essence of the Martyr,Direbrew Hops,97.93,1298.52,67.97,54.04,2.83,158.92,8.32,[0LB 5I 0RG],24.49,[0LB 4I 0RG],22.45,18.37,No
961,Explosive,Atiesh,US,7/5/2022 20:17,4m 4s,tK4zBvf2yd3NXrc8,https://classic.warcraftlogs.com/reports/tK4zBvf2yd3NXrc8?fight=12&source=11&type=healing,1910.16,0,0,0,0,6,1,1,0,1,3,8474.58,No,0,No,No,,,97.39,1516.23,79.38,157.71,8.26,118.61,6.21,[1LB 4I 0RG],22.73,[1LB 3I 0RG],18.18,86.36,Yes
962,夏天丶的雪,狮心,CN,7/10/2022 7:32,5m 0s,3DCWgVRpQ9mMBqGH,https://classic.warcraftlogs.com/reports/3DCWgVRpQ9mMBqGH?fight=12&source=14&type=healing,1910.16,223,223,740,639,7,1,1,1,1,3,8995,No,1,Yes,No,Glimmering Naaru Sliver,Memento of Tyrande,96.91,1195.98,62.61,180.33,9.44,431.84,22.61,[0LB 5I 0RG],25,[0LB 3I 2RG],20.45,34.09,No
963,漪卟暸,法琳娜,CN,7/23/2022 6:45,5m 19s,7R4JNqzf3brcMyTV,https://classic.warcraftlogs.com/reports/7R4JNqzf3brcMyTV?fight=11&source=1&type=healing,1910.14,492,492,666,669,7,1,1,1,1,3,8161.99,Yes,1,No,No,Battlemaster's Alacrity,Memento of Tyrande,83.62,470.94,24.65,194.47,10.18,1062.19,55.61,[0LB 4I 1RG],9.62,[0LB 2I 3RG],9.62,40.38,No
964,熊北北,布鲁,CN,6/19/2022 22:40,5m 48s,g3GknNvrtKZczdCm,https://classic.warcraftlogs.com/reports/g3GknNvrtKZczdCm?fight=12&source=19&type=healing,1910.04,0,0,0,0,7,1,1,1,1,3,8837.51,No,1,Yes,No,,,98.83,1152.74,60.35,140.72,7.37,339.72,17.79,[1LB 2I 0RG],15.15,[1LB 1I 0RG],15.15,69.7,No
965,乔沃德,席瓦莱恩,CN,7/4/2022 0:42,5m 51s,yCQjYXwrMzTR8Nc4,https://classic.warcraftlogs.com/reports/yCQjYXwrMzTR8Nc4?fight=12&source=23&type=healing,1909.91,262,262,736,638,7,1,1,1,1,3,8875.59,No,1,Yes,No,Memento of Tyrande,Essence of the Martyr,98.12,1364.86,71.46,117.72,6.16,301.1,15.77,[1LB 3I 0RG],27.59,[1LB 4I 0RG],20.69,87.93,Yes
966,怀念泡面,末日之刃,CN,6/11/2022 7:09,5m 7s,T49CwBXtc1Wj7mDh,https://classic.warcraftlogs.com/reports/T49CwBXtc1Wj7mDh?fight=27&source=1&type=healing,1909.61,0,0,0,0,6,1,1,0,1,3,9626.47,Yes,1,No,Yes,,,94.22,588.59,30.82,280.06,14.67,714.94,37.44,[0LB 4I 1RG],14.63,[0LB 3I 2RG],14.63,34.15,No
967,暗战之巨波德,祈福,CN,6/25/2022 0:27,4m 59s,2CGQ86knyFZ1KaJ4,https://classic.warcraftlogs.com/reports/2CGQ86knyFZ1KaJ4?fight=12&source=36&type=healing,1909.51,286,286,690,647,6,1,1,1,1,2,8156.44,Yes,1,No,Yes,Essence of the Martyr,Direbrew Hops,96.92,840.2,44,130.37,6.83,777.63,40.72,[0LB 4I 1RG],21.28,[0LB 3I 2RG],17.02,31.91,No
968,日番谷冬狮狼,维希度斯,CN,6/28/2022 8:01,5m 38s,Aaxry7Hfp8zRYKWn,https://classic.warcraftlogs.com/reports/Aaxry7Hfp8zRYKWn?fight=15&source=28&type=healing,1909.45,329,329,622,616,7,1,1,1,1,3,9369.09,No,2,Yes,No,Direbrew Hops,Battlemaster's Alacrity,95.82,711.93,37.28,0,0,862.25,45.16,[0LB 2I 2RG],14.29,[0LB 3I 1RG],10.2,36.73,No
969,猫猫,湖畔镇,CN,6/9/2022 7:34,5m 1s,hDd9bPNCn73TpgR4,https://classic.warcraftlogs.com/reports/hDd9bPNCn73TpgR4?fight=22&source=1&type=healing,1908.89,355,355,689,700,7,1,1,1,1,3,7522.6,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,70.66,280.35,14.69,0,0,1157.14,60.62,[0LB 2I 3RG],14.29,[0LB 0I 5RG],11.9,19.05,No
970,藻雪,雷霆之击,CN,7/8/2022 7:10,5m 18s,BACjzyFPJrnDfx6a,https://classic.warcraftlogs.com/reports/BACjzyFPJrnDfx6a?fight=10&source=17&type=healing,1908.74,195,195,799,675,6,1,1,0,1,3,8309.99,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,87.75,615.83,32.26,203.59,10.67,963.49,50.48,[0LB 4I 1RG],28.89,[0LB 3I 2RG],26.67,17.78,No
971,Amraslol,Arugal (AU),US,7/17/2022 4:30,5m 29s,cFL1QWBDxXR7hkpP,https://classic.warcraftlogs.com/reports/cFL1QWBDxXR7hkpP?fight=5&source=31&type=healing,1908.7,260,260,626,651,7,2,0,2,0,3,9508.94,No,1,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,99.14,1454.4,76.2,198.87,10.42,74.05,3.88,[1LB 4I 0RG],26.67,[1LB 2I 0RG],18.33,75,Yes
972,Decemate,Grobbulus,US,6/2/2022 20:58,5m 45s,P1DNv73ATqgZWJxX,https://classic.warcraftlogs.com/reports/P1DNv73ATqgZWJxX?fight=9&source=5&type=healing,1908.67,198,198,522,630,7,1,1,1,0,4,9813,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,98.77,1597.42,83.69,106.17,5.56,48.04,2.52,[1LB 4I 0RG],29.41,[1LB 3I 0RG],27.45,80.39,Yes
973,我不想一个人,碧空之歌,CN,7/28/2022 7:41,4m 38s,GbmdFcKnzVh1wNfH,https://classic.warcraftlogs.com/reports/GbmdFcKnzVh1wNfH?fight=18&source=10&type=healing,1907.78,237,237,697,661,6,1,1,2,0,2,8438.31,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,79.97,545.47,28.59,446.75,23.42,721.89,37.84,[0LB 3I 2RG],24.32,[0LB 5I 0RG],18.92,10.81,No
974,Stiggzdru,Benediction,US,8/21/2022 19:14,4m 18s,8N61R2Gmtj3PKWbD,https://classic.warcraftlogs.com/reports/8N61R2Gmtj3PKWbD?fight=12&source=33&type=healing,1907.65,0,0,0,0,6,1,1,1,0,3,8864.44,No,0,No,No,,,98.71,1235.32,64.76,148.96,7.81,341.08,17.88,[1LB 4I 0RG],18.18,[1LB 2I 1RG],15.91,79.55,Yes
975,Velma,奥罗,CN,5/20/2022 0:06,5m 5s,DVThNK2b4ycAfjYt,https://classic.warcraftlogs.com/reports/DVThNK2b4ycAfjYt?fight=17&source=19&type=healing,1907.48,194,194,490,622,7,2,1,1,1,2,9010.92,Yes,0,No,No,Direbrew Hops,Memento of Tyrande,95.05,861.06,45.14,64.14,3.36,800.75,41.98,[1LB 2I 1RG],16.33,[0LB 4I 1RG],12.24,63.27,No
976,Мышеловка,Пламегор,EU,6/8/2022 13:22,4m 43s,YHRtDF2prQdAvxm4,https://classic.warcraftlogs.com/reports/YHRtDF2prQdAvxm4?fight=39&source=2141&type=healing,1907.42,115,115,743,652,6,1,1,1,1,2,8651.83,No,1,No,No,Essence of the Martyr,Memento of Tyrande,99.07,1255.42,65.82,224.57,11.77,270.51,14.18,[0LB 5I 0RG],20.93,[1LB 3I 0RG],16.28,41.86,No
977,灵感不在,莫格莱尼,CN,7/29/2022 7:46,4m 39s,nVGCAKqwcH4xTQMX,https://classic.warcraftlogs.com/reports/nVGCAKqwcH4xTQMX?fight=11&source=11&type=healing,1907.42,0,0,0,0,6,1,1,1,0,3,8421.71,Yes,1,No,Yes,,,96.05,962.7,50.47,131.98,6.92,670.82,35.17,[0LB 4I 1RG],20,[0LB 3I 2RG],15,37.5,No
978,Yrovi,Benediction,US,6/7/2022 19:34,4m 50s,bc6GvMjKLrVzRwf3,https://classic.warcraftlogs.com/reports/bc6GvMjKLrVzRwf3?fight=24&source=11&type=healing,1907.38,0,0,0,0,7,1,2,2,0,2,9668.91,No,1,No,No,,,99.38,1513.72,79.36,208.84,10.95,135.3,7.09,[1LB 3I 0RG],27.45,[1LB 4I 0RG],25.49,96.08,Yes
979,Shiimy,Razorfen,EU,8/11/2022 14:29,5m 28s,3Zf761MdJkBvhYnK,https://classic.warcraftlogs.com/reports/3Zf761MdJkBvhYnK?fight=66&source=212&type=healing,1907.23,193,193,579,643,6,1,1,2,0,2,7974.77,Yes,0,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,99.51,1310.77,68.73,213.47,11.19,6.88,0.36,[1LB 4I 0RG],39.22,[1LB 3I 0RG],25.49,76.47,Yes
980,大灰狼崽崽,碧空之歌,CN,8/9/2022 23:37,5m 12s,X3P4ZVW9g8aB6vQT,https://classic.warcraftlogs.com/reports/X3P4ZVW9g8aB6vQT?fight=14&source=22&type=healing,1906.92,253,253,738,673,6,1,1,1,1,2,8457.39,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,94.61,741.32,38.88,165.97,8.7,789.18,41.39,[0LB 3I 2RG],22.73,[0LB 2I 3RG],13.64,27.27,No
981,Sillyz,Benediction,US,8/9/2022 23:14,5m 2s,YmfQhG1Zby7NXAK9,https://classic.warcraftlogs.com/reports/YmfQhG1Zby7NXAK9?fight=28&source=78&type=healing,1906.86,162,162,630,665,6,1,1,2,0,2,9134.69,No,1,No,No,Memento of Tyrande,Direbrew Hops,98.19,1523.94,79.92,141.16,7.4,121.55,6.37,[1LB 4I 0RG],29.09,[1LB 3I 0RG],23.64,87.27,Yes
982,Thiaoouba,Golemagg,EU,7/7/2022 13:13,5m 38s,D8jYZNFkxmw9yLqW,https://classic.warcraftlogs.com/reports/D8jYZNFkxmw9yLqW?fight=19&source=6&type=healing,1906.79,152,152,592,609,6,2,1,1,0,2,9607.7,No,1,No,No,Memento of Tyrande,Essence of the Martyr,98.2,1151.27,60.38,325.67,17.08,93,4.88,[1LB 3I 0RG],20.34,[1LB 4I 0RG],18.64,77.97,Yes
983,你出问题了,骨火,CN,7/21/2022 23:01,5m 21s,WbcnRhPdzFm9rvwH,https://classic.warcraftlogs.com/reports/WbcnRhPdzFm9rvwH?fight=10&source=15&type=healing,1906.72,302,302,627,702,7,1,1,0,2,3,8884.49,No,1,Yes,No,Memento of Tyrande,Darkmoon Card: Blue Dragon,99.09,1028.53,53.94,256.28,13.44,523.43,27.45,[0LB 4I 1RG],27.66,[0LB 5I 0RG],17.02,29.79,No
984,Lehvia,Venoxis,EU,7/6/2022 12:41,4m 37s,fr26zgGbXA1Hc4xV,https://classic.warcraftlogs.com/reports/fr26zgGbXA1Hc4xV?fight=22&source=12&type=healing,1906.68,230,230,549,647,6,1,1,2,0,2,8612.82,No,1,No,No,Direbrew Hops,Essence of the Martyr,99.82,1447.55,75.92,50.72,2.66,114.9,6.03,[1LB 4I 0RG],38.1,[1LB 3I 0RG],23.81,83.33,Yes
985,欣天下,哈霍兰,CN,6/2/2022 7:06,5m 41s,1jRKNGkHxhfvF7YV,https://classic.warcraftlogs.com/reports/1jRKNGkHxhfvF7YV?fight=23&source=15&type=healing,1906.52,334,334,775,662,6,1,1,1,1,2,8215.95,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,98.93,1315.19,68.98,148.9,7.81,249.1,13.07,[1LB 4I 0RG],21.05,[0LB 5I 0RG],19.3,52.63,No
986,Sigay,霜语,CN,6/30/2022 6:30,5m 15s,kp37B6dnjHmMTCqN,https://classic.warcraftlogs.com/reports/kp37B6dnjHmMTCqN?fight=10&source=7&type=healing,1906.5,212,212,646,687,6,1,2,0,1,2,9530.29,Yes,0,No,No,Essence of the Martyr,Glimmering Naaru Sliver,85.73,731.66,38.38,190.87,10.01,775.65,40.68,[0LB 4I 1RG],21.28,[0LB 3I 2RG],14.89,29.79,No
987,Vefor,灰烬使者,CN,7/7/2022 6:55,4m 36s,LtQ9hDWKbNZcxXAF,https://classic.warcraftlogs.com/reports/LtQ9hDWKbNZcxXAF?fight=12&source=19&type=healing,1906.4,174,174,783,666,7,1,1,1,1,3,9044.1,No,1,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,90.09,929.92,48.78,232.5,12.2,492.29,25.82,[0LB 4I 1RG],16.67,[1LB 3I 0RG],11.9,45.24,No
988,Shadetree,Arugal (AU),US,8/10/2022 4:46,4m 42s,cJQ4dKxzX6g78qv2,https://classic.warcraftlogs.com/reports/cJQ4dKxzX6g78qv2?fight=24&source=27&type=healing,1906,0,0,0,0,6,1,1,2,0,2,10376.16,Yes,0,No,No,,,99.11,1773.55,93.05,12.65,0.66,97.25,5.1,[1LB 4I 0RG],53.19,[1LB 3I 0RG],17.02,91.49,Yes
989,小牛真硬,席瓦莱恩,CN,7/22/2022 9:57,5m 12s,PN2txn8VkXc9TYWg,https://classic.warcraftlogs.com/reports/PN2txn8VkXc9TYWg?fight=10&source=2&type=healing,1905.94,292,292,714,674,7,1,1,1,1,3,8938.21,Yes,1,No,Yes,Essence of the Martyr,Memento of Tyrande,93.15,891.16,46.76,148.41,7.79,605.75,31.78,[0LB 4I 1RG],18.37,[0LB 5I 0RG],16.33,38.78,No
990,张顺,埃提耶什,CN,8/22/2022 7:07,5m 10s,GBAXpHw4bmckLKaC,https://classic.warcraftlogs.com/reports/GBAXpHw4bmckLKaC?fight=13&source=1&type=healing,1905.87,310,310,775,679,6,1,1,1,0,3,8529.44,No,1,No,No,Redeemer's Alchemist Stone,Glimmering Naaru Sliver,92.56,763.55,40.06,321.93,16.89,594.25,31.18,[0LB 4I 1RG],18.18,[0LB 3I 2RG],13.64,36.36,No
991,白皮小眼睛,诺格弗格,CN,7/3/2022 6:56,5m 50s,VKGYxQwqg4JHT7AD,https://classic.warcraftlogs.com/reports/VKGYxQwqg4JHT7AD?fight=9&source=1&type=healing,1905.6,245,245,498,619,7,1,1,2,0,3,8610.93,Yes,1,No,Yes,Essence of the Martyr,Memento of Tyrande,96.77,765.3,40.16,121.48,6.37,799.09,41.93,[0LB 3I 2RG],26.53,[0LB 4I 1RG],14.29,26.53,No
992,Healthbinder,Benediction,US,7/17/2022 20:21,5m 52s,9GDhgrwaxAqjnzFT,https://classic.warcraftlogs.com/reports/9GDhgrwaxAqjnzFT?fight=25&source=26&type=healing,1905.48,163,163,641,546,7,1,1,2,0,3,8648.92,No,0,No,No,Lower City Prayerbook,Essence of the Martyr,98.99,1627.61,85.42,139.03,7.3,17.3,0.91,[1LB 3I 0RG],31.48,[1LB 4I 0RG],22.22,79.63,Yes
993,森丨雄霸归来,布鲁,CN,8/5/2022 7:08,5m 22s,dZ3DmWBKXRQNhp7L,https://classic.warcraftlogs.com/reports/dZ3DmWBKXRQNhp7L?fight=18&source=12&type=healing,1905.22,355,355,704,687,8,1,2,0,2,3,8300.42,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,76.21,622.7,32.68,85.1,4.47,1078.78,56.62,[0LB 2I 3RG],19.05,[0LB 3I 2RG],11.9,19.05,No
994,壁画多,奥罗,CN,6/12/2022 0:34,5m 23s,XcW6GYt43aC1pbAh,https://classic.warcraftlogs.com/reports/XcW6GYt43aC1pbAh?fight=8&source=3&type=healing,1905.21,218,218,654,607,7,1,1,1,1,3,8278.14,No,2,No,Yes,Essence of the Martyr,Lower City Prayerbook,94.73,878.72,46.12,145.21,7.62,625,32.8,[0LB 4I 1RG],20.45,[1LB 3I 0RG],13.64,27.27,No
995,元素萨満,德姆塞卡尔,CN,6/26/2022 7:14,5m 13s,pwHm4zh67LJGNrfC,https://classic.warcraftlogs.com/reports/pwHm4zh67LJGNrfC?fight=25&source=13&type=healing,1905.18,177,177,961,653,6,1,1,2,0,2,9094.83,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Alchemist Stone,74.74,288.63,15.15,63.17,3.32,1228.39,64.48,[0LB 2I 3RG],16.28,[0LB 1I 4RG],13.95,30.23,No
996,Thazle,Old Blanchy,US,6/1/2022 21:09,5m 13s,kH6vxfB3jZAynQdW,https://classic.warcraftlogs.com/reports/kH6vxfB3jZAynQdW?fight=32&source=1&type=healing,1904.75,222,222,503,613,7,1,2,1,0,3,9095.76,No,2,Yes,No,Direbrew Hops,Essence of the Martyr,98.99,910.61,47.81,400.15,21.01,250.32,13.14,[1LB 1I 0RG],19.64,[1LB 3I 0RG],12.5,69.64,No
997,快乐的小熊猫,匕首岭,CN,8/12/2022 0:39,5m 51s,z1rKyfqZ24VHxkYT,https://classic.warcraftlogs.com/reports/z1rKyfqZ24VHxkYT?fight=17&source=11&type=healing,1904.6,392,392,733,686,6,1,1,1,0,3,8166.66,Yes,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,95.76,792.16,41.59,159.23,8.36,708.55,37.2,[0LB 4I 1RG],18,[0LB 5I 0RG],18,20,No
998,贝莉琪娜,末日之刃,CN,8/6/2022 7:23,5m 16s,8r9cGdLv24JnHjg3,https://classic.warcraftlogs.com/reports/8r9cGdLv24JnHjg3?fight=15&source=18&type=healing,1904.4,240,240,698,641,7,1,1,1,1,3,9231.89,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,57.19,264.5,13.89,441.53,23.18,943.54,49.55,[0LB 2I 3RG],20.93,[0LB 3I 2RG],20.93,23.26,No
999,Oomkinn,Firemaw,EU,7/24/2022 12:21,4m 23s,Cdgz17GVDQqAYWjL,https://classic.warcraftlogs.com/reports/Cdgz17GVDQqAYWjL?fight=21&source=1&type=healing,1904.07,248,248,695,631,6,1,1,0,1,3,9210.14,No,0,No,No,Essence of the Martyr,Direbrew Hops,99.89,1453.28,76.32,177.37,9.32,100.39,5.27,[1LB 3I 0RG],31.82,[1LB 4I 0RG],18.18,90.91,Yes
1000,Bremwynn,Firemaw,EU,7/13/2022 15:20,6m 8s,9VKXk3n4FwvzmYpG,https://classic.warcraftlogs.com/reports/9VKXk3n4FwvzmYpG?fight=89&source=18&type=healing,1903.82,144,144,617,612,6,1,2,1,0,2,9752.91,No,1,No,No,Redeemer's Alchemist Stone,Essence of the Martyr,95.37,996.52,52.34,302.75,15.9,399.79,21,[1LB 3I 0RG],18.18,[1LB 2I 1RG],14.55,72.73,Yes
1001,不怕困难丶,奥罗,CN,7/25/2022 7:30,5m 1s,dw9LP7Xz6fZTb8cR,https://classic.warcraftlogs.com/reports/dw9LP7Xz6fZTb8cR?fight=12&source=90&type=healing,1903.8,139,139,727,689,7,1,1,1,1,3,8455.73,No,1,No,Yes,Direbrew Hops,Alchemist Stone,98.87,875.21,45.97,79.59,4.18,744.51,39.11,[0LB 3I 2RG],20.83,[0LB 2I 3RG],14.58,22.92,No
1002,哞哞丶,巨龙追猎者,CN,7/18/2022 7:47,4m 39s,tAKyWDraLG9jzPNC,https://classic.warcraftlogs.com/reports/tAKyWDraLG9jzPNC?fight=10&source=9&type=healing,1903.78,302,302,779,693,7,1,2,1,1,2,9066.21,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,73.81,391.05,20.54,161.6,8.49,1175.08,61.72,[0LB 2I 3RG],21.43,[0LB 1I 4RG],14.29,30.95,No
1003,Tsutey,奎尔塞拉,CN,8/4/2022 6:57,5m 41s,BLb6gXTYaCQHq92z,https://classic.warcraftlogs.com/reports/BLb6gXTYaCQHq92z?fight=13&source=18&type=healing,1903.41,302,302,727,640,7,2,1,2,0,2,9273.4,Yes,2,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,81.41,428.97,22.54,43.73,2.3,1233.75,64.82,[1LB 0I 3RG],13.21,[0LB 2I 3RG],13.21,39.62,No
1004,听说你們缺德,龙之召唤,CN,7/18/2022 6:54,5m 33s,BbJyd1TQ8tXNxAFm,https://classic.warcraftlogs.com/reports/BbJyd1TQ8tXNxAFm?fight=9&source=23&type=healing,1903.32,130,130,863,636,6,1,1,1,1,2,9351.96,No,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,88.86,615.55,32.34,450.71,23.68,671.49,35.28,[0LB 4I 1RG],29.55,[0LB 3I 2RG],20.45,20.45,No
1005,花尽人殇,德姆塞卡尔,CN,8/27/2022 7:41,4m 22s,mayF1vj2L4Xk98Qt,https://classic.warcraftlogs.com/reports/mayF1vj2L4Xk98Qt?fight=13&source=3&type=healing,1903.17,482,482,776,688,6,1,1,0,1,3,9360.89,Yes,2,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,87.37,501.79,26.37,174.16,9.15,1014.72,53.32,[0LB 2I 3RG],19.15,[0LB 3I 2RG],10.64,34.04,No
