Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
2048,Drucwag,莫格莱尼,CN,2022-07-03 08:08:00,1m 47s,GqT6RrYJjKfH8v9X,https://classic.warcraftlogs.com/reports/GqT6RrYJjKfH8v9X?fight=19&source=8&type=healing,2107.98,162,162,708,686,6,1,1,2,0,2,12929.46,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,89.46,542.83,25.75,149.19,7.08,1315.09,62.39,[1LB 0I 2RG],31.58,[1LB 0I 3RG],21.05,84.21,Yes
2049,无梦生丶,范克瑞斯,CN,2022-08-22 07:53:54,1m 38s,naVTPCKbq48JzHhk,https://classic.warcraftlogs.com/reports/naVTPCKbq48JzHhk?fight=15&source=17&type=healing,2107.85,355,355,654,645,7,1,1,1,1,3,12598.2,No,1,No,No,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,9.55,26.57,1.26,0,0.0,1956.08,92.8,[0LB 0I 5RG],50.0,[0LB 1I 4RG],33.33,0.0,No
2050,缺德的组,加丁,CN,2022-07-07 08:21:42,2m 3s,MqNLHQWFB69dPkCa,https://classic.warcraftlogs.com/reports/MqNLHQWFB69dPkCa?fight=34&source=36&type=healing,2107.76,257,257,884,677,7,1,1,2,1,2,11892.4,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,70.88,390.5,18.53,153.61,7.29,1301.93,61.77,[1LB 3I 0RG],21.05,[1LB 1I 3RG],10.53,57.89,No
2051,Hamwee,Firemaw,EU,2022-06-16 11:05:46,1m 52s,ZLY9AjHwpWcBNaXR,https://classic.warcraftlogs.com/reports/ZLY9AjHwpWcBNaXR?fight=21&source=17&type=healing,2107.16,143,143,654,656,6,1,1,1,0,3,13359.35,No,2,No,No,Essence of the Martyr,Battlemaster's Perseverance,88.88,682.99,32.41,0,0.0,1250.33,59.34,[1LB 0I 2RG],31.58,[1LB 0I 3RG],15.79,89.47,Yes
2052,朔风同孤昼,灵风,CN,2022-07-23 07:36:45,1m 40s,2cjr6mHY4agVXkF9,https://classic.warcraftlogs.com/reports/2cjr6mHY4agVXkF9?fight=21&source=16&type=healing,2106.94,377,377,783,653,7,1,1,1,1,3,13187.94,Yes,1,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,84.0,404.42,19.19,0,0.0,1591.46,75.53,[1LB 0I 2RG],27.78,[1LB 1I 2RG],22.22,72.22,Yes
2053,Hamwee,Firemaw,EU,2022-06-23 11:14:49,1m 32s,pjNzq3Xn6GLJaVKR,https://classic.warcraftlogs.com/reports/pjNzq3Xn6GLJaVKR?fight=26&source=10&type=healing,2106.72,208,208,597,664,6,1,1,1,0,3,11863.73,No,1,No,No,Essence of the Martyr,Battlemaster's Perseverance,99.68,647.69,30.74,23.83,1.13,1245.0,59.1,[1LB 0I 2RG],35.29,[1LB 1I 2RG],23.53,94.12,Yes
2054,哭笑交叉,萨弗拉斯,CN,2022-07-30 10:44:10,1m 17s,AaHTchNXkzRYCVbG,https://classic.warcraftlogs.com/reports/AaHTchNXkzRYCVbG?fight=11&source=21&type=healing,2106.61,361,361,679,698,5,0,1,0,1,3,13423.35,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,30.17,124.87,5.93,193.4,9.18,1758.89,83.49,[0LB 1I 4RG],25.0,[0LB 0I 5RG],16.67,16.67,No
2055,飞天徳,克罗米,CN,2022-06-15 08:18:57,2m 27s,PkjC7ZfKbND9AJhM,https://classic.warcraftlogs.com/reports/PkjC7ZfKbND9AJhM?fight=22&source=10&type=healing,2106.46,237,237,705,641,7,1,1,1,1,3,12330.51,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,47.0,141.66,6.73,116.37,5.52,1644.65,78.08,[0LB 0I 5RG],21.74,[0LB 0I 2RG],13.04,30.43,No
2056,伊蘇斯,狮心,CN,2022-06-03 07:43:11,1m 33s,xKyGPz6r9dYDgtVJ,https://classic.warcraftlogs.com/reports/xKyGPz6r9dYDgtVJ?fight=26&source=23&type=healing,2106.4,181,181,729,658,7,1,1,1,1,3,11763.32,No,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,98.68,880.69,41.81,54.37,2.58,889.45,42.23,[0LB 5I 0RG],28.57,[0LB 4I 1RG],21.43,7.14,No
2057,朔风同孤昼,灵风,CN,2022-06-16 07:58:02,1m 28s,Xwzr3txqfkFaDndW,https://classic.warcraftlogs.com/reports/Xwzr3txqfkFaDndW?fight=23&source=10&type=healing,2106.35,314,314,777,616,7,1,1,2,0,3,11670.64,Yes,1,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,65.51,275.94,13.1,11.49,0.55,1651.08,78.39,[1LB 1I 2RG],20.0,[0LB 0I 1RG],13.33,60.0,No
2058,优秀工具人丶,维克尼拉斯,CN,2022-05-15 09:42:39,2m 49s,jWqmyVgF4MpwRd6z,https://classic.warcraftlogs.com/reports/jWqmyVgF4MpwRd6z?fight=43&source=14&type=healing,2106.28,60,60,738,606,8,2,1,1,1,3,11885.18,Yes,1,No,Yes,Essence of the Martyr,Direbrew Hops,47.64,144.03,6.84,0,0.0,1857.79,88.2,[0LB 1I 4RG],28.57,[0LB 0I 5RG],23.81,14.29,No
2059,德克士,毁灭之刃,CN,2022-06-30 08:16:06,1m 59s,hMC3pAJz6KBxTVaX,https://classic.warcraftlogs.com/reports/hMC3pAJz6KBxTVaX?fight=37&source=16&type=healing,2106.09,207,207,743,649,6,1,1,1,1,2,12276.02,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,95.27,293.61,13.94,28.55,1.36,1671.28,79.35,[0LB 2I 3RG],57.14,[0LB 1I 4RG],21.43,0.0,No
2060,生命绽放丿,灰烬使者,CN,2022-06-20 07:37:23,2m 31s,FgtRKjx6hc3nACXa,https://classic.warcraftlogs.com/reports/FgtRKjx6hc3nACXa?fight=24&source=19&type=healing,2105.93,153,153,718,651,7,1,1,2,0,3,11666.96,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,38.2,235.92,11.2,0,0.0,1589.88,75.5,[0LB 0I 5RG],43.75,[0LB 4I 1RG],18.75,0.0,No
2061,奈美卉子丶,巴罗夫,CN,2022-06-09 08:27:11,1m 40s,4daK3wRmNkqgjBtz,https://classic.warcraftlogs.com/reports/4daK3wRmNkqgjBtz?fight=45&source=6&type=healing,2105.62,237,237,685,614,7,1,1,1,1,3,11985.35,Yes,1,No,No,Bangle of Endless Blessings,Redeemer's Alchemist Stone,7.03,12.14,0.58,21.4,1.02,1973.75,93.74,[0LB 0I 5RG],50.0,[0LB 1I 4RG],16.67,8.33,No
2062,Newool,Firemaw,EU,2022-07-14 14:53:21,1m 44s,18d6QATpJ9YnKhZL,https://classic.warcraftlogs.com/reports/18d6QATpJ9YnKhZL?fight=42&source=27&type=healing,2105.11,246,246,702,645,7,1,1,1,1,3,12539.3,No,1,No,No,Essence of the Martyr,Direbrew Hops,98.68,644.07,30.6,280.09,13.31,1156.42,54.93,[1LB 1I 2RG],27.78,[1LB 0I 3RG],22.22,88.89,Yes
2063,灬七丶夜灬,灵风,CN,2022-05-28 01:50:36,3m 28s,LC3jgGf4D9rbXTx6,https://classic.warcraftlogs.com/reports/LC3jgGf4D9rbXTx6?fight=29&source=18&type=healing,2105.11,70,70,708,653,8,1,1,2,1,3,11724.59,Yes,0,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,73.16,677.81,32.2,96.45,4.58,904.8,42.98,[0LB 5I 0RG],28.0,[0LB 4I 1RG],20.0,12.0,No
2064,娇羞誓,哈霍兰,CN,2022-07-29 08:45:11,1m 24s,XfrdRbGNABY72CpQ,https://classic.warcraftlogs.com/reports/XfrdRbGNABY72CpQ?fight=37&source=2649&type=healing,2104.87,127,127,726,660,7,1,1,1,1,3,13995.68,Yes,1,No,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,0,22.8,1.08,6.71,0.32,2021.72,96.05,[0LB 0I 5RG],72.73,[0LB 2I 3RG],9.09,0.0,No
2065,小样还挺凶丶,巴罗夫,CN,2022-07-10 08:42:55,1m 44s,nyZ2gwc6KjfGJLAp,https://classic.warcraftlogs.com/reports/nyZ2gwc6KjfGJLAp?fight=10&source=18&type=healing,2104.74,270,270,628,653,6,1,1,1,0,3,12697.07,Yes,2,No,No,Essence of the Martyr,Direbrew Hops,0,0,0.0,0,0.0,2020.88,96.02,[0LB 1I 4RG],40.0,[0LB 0I 5RG],40.0,0.0,No
2066,Babychungusx,Grobbulus,US,2022-06-07 23:47:34,1m 24s,bmTGAkJtKN17pDwf,https://classic.warcraftlogs.com/reports/bmTGAkJtKN17pDwf?fight=25&source=22&type=healing,2104.7,219,219,627,622,7,1,1,3,0,2,13515.32,Yes,1,No,Yes,Bangle of Endless Blessings,Essence of the Martyr,85.19,379.16,18.01,0,0.0,1549.92,73.64,[1LB 0I 3RG],40.0,[1LB 0I 1RG],13.33,80.0,Yes
2067,德布到,觅心者,CN,2022-08-27 08:09:02,1m 47s,CR6hK7BJMGTfpbZD,https://classic.warcraftlogs.com/reports/CR6hK7BJMGTfpbZD?fight=21&source=17&type=healing,2104.34,267,267,647,636,7,1,2,2,0,2,13430.74,No,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,17.97,61.05,2.9,0,0.0,1979.2,94.05,[0LB 0I 5RG],61.54,[0LB 1I 4RG],23.08,0.0,No
2068,Flechazò,震地者,CN,2022-05-21 01:04:10,1m 34s,v8a49LRrDP61J3gH,https://classic.warcraftlogs.com/reports/v8a49LRrDP61J3gH?fight=26&source=20&type=healing,2104.28,144,144,776,668,6,1,1,0,1,3,12984.29,Yes,0,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,20.41,96.86,4.6,139.29,6.62,1574.04,74.8,[0LB 0I 5RG],33.33,[0LB 3I 2RG],16.67,0.0,No
2069,德克士,毁灭之刃,CN,2022-05-13 03:53:53,2m 11s,YKMCbQrNZ6a8yhGX,https://classic.warcraftlogs.com/reports/YKMCbQrNZ6a8yhGX?fight=28&source=3&type=healing,2104.17,65,65,600,657,7,1,1,2,0,3,13675.23,No,1,No,No,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,98.89,591.03,28.09,125.28,5.95,1361.54,64.71,[1LB 0I 2RG],48.0,[1LB 0I 1RG],12.0,92.0,Yes
2070,Tholster,Faerlina,US,2022-06-19 21:11:34,1m 59s,gF2KwtYWGbCpcBJ6,https://classic.warcraftlogs.com/reports/gF2KwtYWGbCpcBJ6?fight=33&source=7&type=healing,2104.17,282,282,602,632,7,1,1,1,0,4,12048.96,No,0,No,No,Essence of the Martyr,Memento of Tyrande,99.24,846.88,40.25,288.55,13.71,853.3,40.55,[1LB 1I 2RG],18.18,[1LB 3I 1RG],13.64,90.91,Yes
2071,破曉丶,埃提耶什,CN,2022-06-03 22:45:56,1m 33s,FxV6mZJWcNfAwGqY,https://classic.warcraftlogs.com/reports/FxV6mZJWcNfAwGqY?fight=33&source=17&type=healing,2104.09,230,230,793,664,7,1,1,2,0,3,12470.91,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,97.47,472.73,22.47,110.2,5.24,1459.49,69.36,[1LB 0I 3RG],37.5,[1LB 1I 2RG],31.25,87.5,Yes
2072,牛德不行了,埃提耶什,CN,2022-08-25 23:25:51,1m 49s,K6BnHmpX7bDhJxYQ,https://classic.warcraftlogs.com/reports/K6BnHmpX7bDhJxYQ?fight=25&source=5&type=healing,2104.04,285,285,688,656,6,1,1,0,1,3,10881.48,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,64.98,359.57,17.09,162.34,7.72,1377.89,65.49,[1LB 0I 2RG],31.25,[1LB 0I 3RG],12.5,81.25,Yes
2073,索爱九零零西,觅心者,CN,2022-08-17 03:23:17,1m 53s,g2na9JKcx7B83Amh,https://classic.warcraftlogs.com/reports/g2na9JKcx7B83Amh?fight=8&source=27&type=healing,2103.8,300,300,655,656,7,1,1,2,0,3,11740.83,No,0,No,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,95.76,885.24,42.08,162.5,7.72,701.6,33.35,[1LB 4I 0RG],13.64,[0LB 2I 0RG],13.64,54.55,No
2074,娇羞誓,哈霍兰,CN,2022-07-01 08:54:07,1m 24s,Q3cnDMTfbvPRFrzw,https://classic.warcraftlogs.com/reports/Q3cnDMTfbvPRFrzw?fight=16&source=2&type=healing,2103.29,102,102,724,651,7,1,1,1,1,3,12211.63,Yes,1,No,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,0,0,0.0,13.31,0.63,2008.39,95.49,[0LB 0I 5RG],72.73,[0LB 1I 4RG],9.09,0.0,No
2075,마음이어린후,얼음피,KR,2022-05-22 08:24:42,1m 50s,9aJHm7CGyjV8hgrk,https://classic.warcraftlogs.com/reports/9aJHm7CGyjV8hgrk?fight=27&source=6&type=healing,2101.83,227,227,542,680,6,2,1,2,0,1,10873.61,No,1,No,Yes,Essence of the Martyr,Bangle of Endless Blessings,19.86,101.7,4.84,0,0.0,1797.76,85.53,[0LB 0I 5RG],35.71,[0LB 1I 4RG],28.57,7.14,No
2076,给你三分钟,哈霍兰,CN,2022-08-08 07:16:38,1m 32s,gdx397Azf4HwPCjF,https://classic.warcraftlogs.com/reports/gdx397Azf4HwPCjF?fight=16&source=26&type=healing,2101.69,267,267,803,718,6,1,1,0,1,3,12412.15,Yes,0,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,39.96,86.97,4.14,333.64,15.87,1654.8,78.74,[0LB 1I 4RG],38.46,[0LB 2I 3RG],23.08,7.69,No
2077,Hamwee,Firemaw,EU,2022-07-07 13:38:35,3m 26s,79hFpZDCVQwBkdR2,https://classic.warcraftlogs.com/reports/79hFpZDCVQwBkdR2?fight=114&source=577&type=healing,2101.67,227,227,643,678,6,1,1,1,0,3,11834.75,Yes,0,Yes,No,Essence of the Martyr,Battlemaster's Perseverance,99.41,759.38,36.13,37.04,1.76,1192.09,56.72,[1LB 0I 2RG],27.78,[1LB 2I 1RG],25.0,100.0,Yes
2078,莉茵丝岚,德姆塞卡尔,CN,2022-06-17 08:48:13,2m 28s,2pQBNd4jcH6mLJMf,https://classic.warcraftlogs.com/reports/2pQBNd4jcH6mLJMf?fight=28&source=39&type=healing,2101.57,270,270,779,704,6,1,1,0,1,3,11595.62,No,1,No,Yes,Direbrew Hops,Scarab of the Infinite Cycle,87.1,395.44,18.82,174.9,8.32,1379.18,65.63,[1LB 1I 2RG],32.0,[1LB 0I 3RG],16.0,76.0,Yes
2079,斗灵灬邓霸天,帕奇维克,CN,2022-08-05 09:11:42,1m 29s,jZM2GBPhpznkYXay,https://classic.warcraftlogs.com/reports/jZM2GBPhpznkYXay?fight=24&source=21&type=healing,2101.45,377,377,573,643,5,0,1,1,0,3,13776.51,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,22.66,73.28,3.49,266.52,12.68,1591.11,75.71,[0LB 0I 4RG],23.08,[0LB 1I 4RG],15.38,23.08,No
2080,兄弟你缺德嘛,无尽风暴,CN,2022-08-03 21:11:06,1m 38s,Tz6bML21yrHGaKB3,https://classic.warcraftlogs.com/reports/Tz6bML21yrHGaKB3?fight=19&source=3&type=healing,2101.09,327,327,767,673,7,1,1,1,1,3,11887.69,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,0,0,0.0,178.84,8.51,1914.47,91.12,[0LB 1I 4RG],57.14,[0LB 0I 5RG],35.71,0.0,No
2081,尔丶晴,辛迪加,CN,2022-06-04 07:49:13,1m 25s,dQHg248zqp3aFJv9,https://classic.warcraftlogs.com/reports/dQHg248zqp3aFJv9?fight=24&source=8&type=healing,2100.68,189,189,707,647,5,0,1,1,1,2,13284.65,No,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,89.08,606.02,28.85,43.85,2.09,1031.16,49.09,[0LB 2I 1RG],16.67,[1LB 0I 2RG],8.33,50.0,No
2082,高端滴屁爱死,霜语,CN,2022-05-21 02:47:36,2m 11s,dpJRaVvmwcyt4gAX,https://classic.warcraftlogs.com/reports/dpJRaVvmwcyt4gAX?fight=51&source=1&type=healing,2100.59,137,137,549,616,7,1,1,1,1,3,12940.68,Yes,1,No,No,Essence of the Martyr,Memento of Tyrande,71.78,488.94,23.28,256.48,12.21,1032.19,49.14,[0LB 5I 0RG],16.67,[0LB 2I 3RG],16.67,16.67,No
2083,三口大圣光,灰烬使者,CN,2022-08-05 08:06:28,2m 10s,qgZf9QmbY4VhnGPM,https://classic.warcraftlogs.com/reports/qgZf9QmbY4VhnGPM?fight=18&source=22&type=healing,2100.46,220,220,933,672,7,1,1,2,0,3,12847.84,No,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,76.69,403.77,19.22,83.68,3.98,1514.55,72.11,[1LB 0I 3RG],27.27,[1LB 1I 1RG],13.64,72.73,Yes
2084,一包牛肉干,雷霆之击,CN,2022-06-01 09:53:54,2m 49s,gkcdLhxC8rzVQ3DN,https://classic.warcraftlogs.com/reports/gkcdLhxC8rzVQ3DN?fight=37&source=5&type=healing,2100.16,207,207,670,666,7,2,1,1,1,2,12999.63,No,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,68.66,482.63,22.98,92.06,4.38,1283.8,61.13,[0LB 2I 3RG],22.73,[0LB 1I 4RG],13.64,18.18,No
2085,思灵琼若,范克瑞斯,CN,2022-05-22 11:07:04,1m 49s,pRjb3W6gYx7fF8Aw,https://classic.warcraftlogs.com/reports/pRjb3W6gYx7fF8Aw?fight=149&source=259&type=healing,2100.01,117,117,470,658,8,1,2,1,1,3,12372.54,Yes,0,Yes,Yes,Alchemist Stone,Memento of Tyrande,61.75,388.17,18.48,0,0.0,1427.47,67.97,[0LB 1I 4RG],21.43,[0LB 4I 1RG],21.43,14.29,No
2086,红手手三羊,维希度斯,CN,2022-07-18 21:36:36,1m 43s,zZBP36rdMN2pRvgH,https://classic.warcraftlogs.com/reports/zZBP36rdMN2pRvgH?fight=12&source=2&type=healing,2099.96,325,325,746,614,7,1,1,2,0,3,15039.37,No,0,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,93.26,671.2,31.96,92.76,4.42,1126.69,53.65,[1LB 0I 2RG],20.0,[1LB 4I 0RG],15.0,80.0,Yes
2087,泻停封,巨人追猎者,CN,2022-06-16 08:06:36,1m 24s,k4MBW6DRKtGazPCq,https://classic.warcraftlogs.com/reports/k4MBW6DRKtGazPCq?fight=33&source=77&type=healing,2099.8,344,344,698,660,6,1,1,1,1,2,12259.06,Yes,1,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,60.32,369.53,17.6,0,0.0,1448.24,68.97,[0LB 2I 3RG],23.08,[0LB 0I 3RG],15.38,15.38,No
2088,白日梦蓝,龙牙,CN,2022-06-16 09:22:07,2m 14s,36YFrGLM7ByRzK4p,https://classic.warcraftlogs.com/reports/36YFrGLM7ByRzK4p?fight=47&source=20&type=healing,2099.0,234,234,681,627,6,1,1,1,1,2,12370.75,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,17.66,79.73,3.8,36.1,1.72,1727.39,82.3,[0LB 0I 5RG],47.06,[0LB 1I 4RG],17.65,0.0,No
2089,爆胎蓝莓粥,帕奇维克,CN,2022-08-24 22:26:05,2m 13s,frjVqwxXHnNtA9mv,https://classic.warcraftlogs.com/reports/frjVqwxXHnNtA9mv?fight=15&source=20&type=healing,2098.27,347,339,834,664,7,1,1,1,1,3,12210.24,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,35.13,119.76,5.71,100.71,4.8,1817.86,86.64,[0LB 0I 5RG],29.41,[0LB 1I 4RG],23.53,23.53,No
2090,Hkz,莫格莱尼,CN,2022-06-03 09:44:17,2m 32s,v1YBZGhCyWFL86Q4,https://classic.warcraftlogs.com/reports/v1YBZGhCyWFL86Q4?fight=44&source=10&type=healing,2098.26,228,228,629,651,7,1,2,2,0,2,12328.75,No,0,No,No,Essence of the Martyr,Redeemer's Alchemist Stone,69.91,251.82,12.0,81.67,3.89,1485.51,70.8,[1LB 1I 2RG],12.0,[0LB 0I 2RG],12.0,36.0,No
2091,牛牛不挤奶,末日之刃,CN,2022-07-01 07:53:17,1m 38s,RL34yr9CzqDkVJGa,https://classic.warcraftlogs.com/reports/RL34yr9CzqDkVJGa?fight=25&source=20&type=healing,2098.26,343,343,635,653,7,2,1,1,1,2,13450.72,Yes,1,No,Yes,Battlemaster's Alacrity,Essence of the Martyr,56.49,193.11,9.2,44.28,2.11,1553.62,74.04,[0LB 1I 4RG],38.46,[0LB 2I 3RG],38.46,0.0,No
2092,小红冒,帕奇维克,CN,2022-06-20 08:43:26,1m 56s,wpgP2mT7ynND6KQx,https://classic.warcraftlogs.com/reports/wpgP2mT7ynND6KQx?fight=18&source=7&type=healing,2098.01,226,226,759,657,7,1,1,1,1,3,12665.47,No,0,No,Yes,Alchemist Stone,Darkmoon Card: Blue Dragon,96.97,703.88,33.55,103.56,4.94,1107.73,52.8,[1LB 0I 3RG],21.05,[1LB 1I 2RG],15.79,89.47,Yes
2093,Wah,Pyrewood Village,EU,2022-08-17 14:35:38,2m 30s,GvZx834yMqPB2NDT,https://classic.warcraftlogs.com/reports/GvZx834yMqPB2NDT?fight=31&source=5&type=healing,2097.96,345,345,487,623,6,1,2,1,0,2,10407.19,No,1,No,Yes,Darkmoon Card: Blue Dragon,Essence of the Martyr,67.58,569.27,27.13,28.99,1.38,1048.66,49.98,[0LB 5I 0RG],27.78,[0LB 4I 1RG],16.67,5.56,No
2094,斗灵灬邓霸天,帕奇维克,CN,2022-08-13 01:06:25,1m 24s,wxMp1m9nK7kz6cQB,https://classic.warcraftlogs.com/reports/wxMp1m9nK7kz6cQB?fight=18&source=15&type=healing,2097.78,400,400,540,643,6,0,1,2,0,3,14007.54,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,11.22,58.19,2.77,0.0,0.0,2011.85,95.9,[0LB 0I 5RG],54.55,[0LB 0I 4RG],18.18,0.0,No
2095,Windrise,奥罗,CN,2022-05-19 08:14:06,2m 4s,QX8KyzjgVPhGDC43,https://classic.warcraftlogs.com/reports/QX8KyzjgVPhGDC43?fight=43&source=43&type=healing,2097.49,37,37,722,600,6,1,1,0,1,3,12997.11,Yes,1,No,No,Essence of the Martyr,Memento of Tyrande,11.22,35.97,1.71,640.62,30.54,1254.1,59.79,[0LB 3I 2RG],28.57,[0LB 2I 3RG],21.43,7.14,No
2096,极度烦躁,火锤,CN,2022-07-28 07:14:49,2m 24s,Gkv9QhMtp6Hg124Y,https://classic.warcraftlogs.com/reports/Gkv9QhMtp6Hg124Y?fight=19&source=1&type=healing,2097.42,461,461,767,669,7,1,1,2,0,3,12307.56,No,1,No,No,Battlemaster's Alacrity,Redeemer's Alchemist Stone,23.27,47.38,2.26,77.29,3.68,1808.08,86.2,[0LB 0I 5RG],36.84,[0LB 2I 3RG],21.05,10.53,No
2097,德克士,毁灭之刃,CN,2022-05-26 09:30:44,1m 42s,DWXM6h9ywvNpYQ3R,https://classic.warcraftlogs.com/reports/DWXM6h9ywvNpYQ3R?fight=47&source=16&type=healing,2096.77,191,191,593,633,7,1,1,2,0,3,12094.99,Yes,0,No,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,57.33,225.26,10.74,25.94,1.24,1783.96,85.08,[0LB 1I 3RG],16.67,[0LB 0I 5RG],16.67,33.33,No
2098,Fastranger,Grobbulus,US,2022-06-21 20:54:46,1m 28s,7ThnR2gY8ZGF1rfw,https://classic.warcraftlogs.com/reports/7ThnR2gY8ZGF1rfw?fight=22&source=30&type=healing,2096.72,228,228,647,631,6,1,1,1,1,2,12462.49,Yes,1,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,72.46,465.82,22.22,68.78,3.28,1460.4,69.65,[0LB 0I 1RG],12.5,[1LB 1I 2RG],12.5,56.25,No
2099,香蕉马库斯,法尔班克斯,CN,2022-08-26 09:53:07,1m 37s,cTZkaXtf2W87MKmG,https://classic.warcraftlogs.com/reports/cTZkaXtf2W87MKmG?fight=21&source=27&type=healing,2096.37,493,493,618,667,5,0,1,1,1,2,12238.59,Yes,1,No,Yes,The Skull of Gul'dan,Battlemaster's Alacrity,66.49,197.96,9.44,0,0.0,1831.16,87.35,[0LB 0I 4RG],20.0,[1LB 0I 3RG],13.33,46.67,No
2100,快爬小姑娘丶,比格沃斯,CN,2022-08-13 07:47:06,2m 7s,zTQPjJLyw9YWkd8h,https://classic.warcraftlogs.com/reports/zTQPjJLyw9YWkd8h?fight=9&source=10&type=healing,2096.14,269,269,731,651,7,1,1,2,0,3,12018.26,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Essence of the Martyr,81.95,538.59,25.69,30.0,1.43,1370.95,65.4,[1LB 1I 2RG],15.0,[1LB 0I 3RG],15.0,75.0,Yes
2101,黑猪,灵风,CN,2022-06-22 22:23:39,1m 25s,D67rNtxqfALJFzwK,https://classic.warcraftlogs.com/reports/D67rNtxqfALJFzwK?fight=27&source=19&type=healing,2095.93,312,312,764,644,7,1,1,0,1,4,15278.45,Yes,1,Yes,No,Redeemer's Alchemist Stone,Essence of the Martyr,16.47,59.94,2.86,21.97,1.05,1925.65,91.88,[0LB 0I 5RG],50.0,[0LB 1I 4RG],16.67,8.33,No
2102,青衫旧,碧玉矿洞,CN,2022-06-03 09:51:54,1m 31s,2qhZanP1GJ8zTNBr,https://classic.warcraftlogs.com/reports/2qhZanP1GJ8zTNBr?fight=21&source=7&type=healing,2095.77,283,283,717,634,7,1,1,1,0,4,11707.12,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,70.93,241.27,11.51,48.05,2.29,1685.34,80.42,[1LB 1I 2RG],20.0,[1LB 0I 2RG],20.0,60.0,No
2103,快爬小姑娘丶,比格沃斯,CN,2022-06-12 01:03:47,1m 54s,1TxCXPamcLzJDY4M,https://classic.warcraftlogs.com/reports/1TxCXPamcLzJDY4M?fight=43&source=27&type=healing,2095.69,244,244,560,608,7,1,1,2,0,3,11950.92,Yes,0,No,Yes,Bangle of Endless Blessings,Darkmoon Card: Blue Dragon,94.08,459.42,21.92,54.62,2.61,1456.35,69.49,[1LB 0I 2RG],33.33,[1LB 0I 3RG],28.57,85.71,Yes
2104,灬然丶酱灬,维克洛尔,CN,2022-07-28 07:12:50,1m 38s,6WAMcRBhnFg4y87m,https://classic.warcraftlogs.com/reports/6WAMcRBhnFg4y87m?fight=16&source=11&type=healing,2095.32,333,333,901,669,7,1,1,1,1,3,12706.84,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,7.11,14.74,0.7,25.22,1.2,1949.23,93.03,[0LB 0I 5RG],69.23,[0LB 1I 3RG],7.69,7.69,No
