Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
892,영배,로크홀라,KR,2022-08-18 23:19:40,1m 27s,kPrpBcCQKhjnb3xW,https://classic.warcraftlogs.com/reports/kPrpBcCQKhjnb3xW?fight=26&source=2&type=healing,2452.95,373,373,724,629,6,1,1,1,1,2,14840.67,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,91.36,739.32,30.14,317.21,12.93,957.55,39.04,[2LB 4I 0RG],13.33,[3LB 0I 0RG],6.67,73.33,Yes
893,奶就剩一口,狮心,CN,2022-07-28 08:05:10,1m 4s,nHDMzw9TXPC78da1,https://classic.warcraftlogs.com/reports/nHDMzw9TXPC78da1?fight=19&source=25&type=healing,2452.59,529,529,657,665,6,1,1,1,1,2,13470.1,No,0,Yes,No,Battlemaster's Alacrity,Memento of Tyrande,28.5,159.33,6.5,32.25,1.31,2185.41,89.11,[0LB 0I 5RG],55.56,[2LB 1I 2RG],11.11,22.22,No
894,下面套回春,诺格弗格,CN,2022-08-14 07:27:58,1m 33s,TnRPAL6vJFDX97jK,https://classic.warcraftlogs.com/reports/TnRPAL6vJFDX97jK?fight=16&source=22&type=healing,2450.97,269,269,756,664,7,1,1,2,0,3,15026.1,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,51.95,239.49,9.77,290.39,11.85,1684.19,68.72,[0LB 0I 5RG],18.75,[0LB 1I 4RG],12.5,25.0,No
895,忆青春兮兮,维希度斯,CN,2022-07-22 00:58:57,1m 24s,NXABh369bt4jfcgP,https://classic.warcraftlogs.com/reports/NXABh369bt4jfcgP?fight=22&source=58&type=healing,2450.96,226,226,791,664,6,1,1,1,1,2,14255.12,Yes,1,Yes,Yes,Memento of Tyrande,Essence of the Martyr,93.23,658.78,26.88,173.47,7.08,1571.51,64.12,[1LB 0I 2RG],29.41,[1LB 0I 3RG],17.65,88.24,Yes
896,Shiryo,Gehennas,EU,2022-07-01 14:34:31,1m 15s,c7RX1zFdqtTwnv6p,https://classic.warcraftlogs.com/reports/c7RX1zFdqtTwnv6p?fight=33&source=37&type=healing,2450.73,260,260,616,650,6,1,1,1,1,2,15079.66,Yes,0,Yes,No,Essence of the Martyr,Glimmering Naaru Sliver,32.57,76.06,3.1,190.79,7.79,1811.43,73.91,[0LB 1I 4RG],41.67,[1LB 2I 2RG],16.67,16.67,No
897,給你叁分钟,哈霍兰,CN,2022-07-28 10:44:32,1m 29s,k1bKqp2n6aF9RLTj,https://classic.warcraftlogs.com/reports/k1bKqp2n6aF9RLTj?fight=26&source=5&type=healing,2450.52,237,237,770,731,7,1,1,1,1,3,15293.77,Yes,0,Yes,Yes,Essence of the Martyr,Glimmering Naaru Sliver,7.78,23.9,0.98,186.24,7.6,1995.79,81.44,[0LB 1I 4RG],38.46,[0LB 2I 3RG],23.08,0.0,No
898,幸运小兔脚,帕奇维克,CN,2022-08-04 00:16:28,1m 26s,rBRJCa16GZzmKhDv,https://classic.warcraftlogs.com/reports/rBRJCa16GZzmKhDv?fight=15&source=36&type=healing,2450.47,205,205,782,709,7,1,1,0,2,3,14657.7,Yes,0,Yes,Yes,Pendant of the Violet Eye,Direbrew Hops,43.53,136.89,5.59,0,0.0,2152.92,87.86,[0LB 0I 5RG],28.57,[1LB 0I 3RG],21.43,35.71,No
899,一阿青一,埃提耶什,CN,2022-08-27 08:13:02,1m 27s,kTmQJbpNCfWrchj9,https://classic.warcraftlogs.com/reports/kTmQJbpNCfWrchj9?fight=27&source=10&type=healing,2450.28,250,250,669,644,7,2,1,1,1,2,14806.86,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,50.2,212.6,8.68,50.45,2.06,2035.15,83.06,[0LB 0I 5RG],25.0,[0LB 2I 3RG],25.0,31.25,No
900,隔壁三大爷,震地者,CN,2022-07-16 02:05:10,1m 28s,aDyhTJgNAjWXxBpd,https://classic.warcraftlogs.com/reports/aDyhTJgNAjWXxBpd?fight=15&source=4&type=healing,2449.76,241,241,755,655,7,1,1,1,1,3,14105.9,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Essence of the Martyr,97.62,639.0,26.08,162.29,6.62,1449.75,59.18,[1LB 0I 2RG],22.22,[1LB 1I 0RG],11.11,94.44,Yes
901,哞哞丶,巨龙追猎者,CN,2022-07-18 09:02:58,1m 29s,TVd3jcCZbpfyn8aG,https://classic.warcraftlogs.com/reports/TVd3jcCZbpfyn8aG?fight=14&source=31&type=healing,2449.66,302,302,779,693,7,1,2,1,1,2,13724.19,Yes,1,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,0,0,0.0,296.57,12.11,1847.65,75.42,[0LB 1I 4RG],38.46,[0LB 2I 3RG],30.77,0.0,No
902,Лайфблумер,Пламегор,EU,2022-07-29 13:18:54,1m 22s,1c2YTbgAKMGDJn84,https://classic.warcraftlogs.com/reports/1c2YTbgAKMGDJn84?fight=24&source=12&type=healing,2449.64,613,293,657,688,6,1,1,0,1,3,14080.55,No,1,Yes,No,Redeemer's Alchemist Stone,Scarab of the Infinite Cycle,44.2,243.04,9.92,198.57,8.11,1945.03,79.4,[0LB 1I 4RG],30.77,[0LB 2I 3RG],15.38,15.38,No
903,鸟大德一匹,维希度斯,CN,2022-06-13 07:46:27,1m 36s,JAbgctB69YVLdy7N,https://classic.warcraftlogs.com/reports/JAbgctB69YVLdy7N?fight=16&source=24&type=healing,2449.39,205,205,750,631,7,1,1,1,1,3,13645.91,Yes,0,Yes,Yes,The Skull of Gul'dan,Redeemer's Alchemist Stone,2.94,9.01,0.37,86.15,3.52,2245.25,91.67,[0LB 0I 5RG],42.86,[0LB 1I 4RG],21.43,0.0,No
904,咕咕的气质,奥罗,CN,2022-08-12 06:27:49,1m 24s,rFjV7JgdcKywDaPZ,https://classic.warcraftlogs.com/reports/rFjV7JgdcKywDaPZ?fight=14&source=13&type=healing,2448.69,311,311,826,661,6,1,0,1,1,3,16173.31,No,0,Yes,Yes,Scarab of the Infinite Cycle,Darkmoon Card: Blue Dragon,95.55,815.7,33.31,30.79,1.26,1210.38,49.43,[1LB 1I 2RG],18.75,[1LB 1I 1RG],12.5,93.75,Yes
905,Méave,Benediction,US,2022-08-03 20:22:41,1m 13s,a1HKZXBQT7Wd2RML,https://classic.warcraftlogs.com/reports/a1HKZXBQT7Wd2RML?fight=39&source=10&type=healing,2448.67,228,228,588,609,6,1,1,1,0,3,15160.37,Yes,0,Yes,No,Essence of the Martyr,Memento of Tyrande,97.26,1072.03,43.78,157.68,6.44,873.47,35.67,[1LB 4I 0RG],21.43,[1LB 0I 1RG],14.29,92.86,Yes
906,蓝狮丶冠希哥,帕奇维克,CN,2022-08-11 08:03:34,1m 17s,dH6DgMAFrP9kbqwY,https://classic.warcraftlogs.com/reports/dH6DgMAFrP9kbqwY?fight=11&source=33&type=healing,2448.59,0,0,0,0,5,1,1,0,1,2,14379.56,Yes,0,No,Yes,,,44.17,170.3,6.96,296.8,12.12,1812.83,74.04,[0LB 2I 3RG],25.0,[0LB 3I 2RG],25.0,25.0,No
907,Matty,Firemaw,EU,2022-07-25 12:52:50,1m 26s,MhZHwJDPcRaFpgbQ,https://classic.warcraftlogs.com/reports/MhZHwJDPcRaFpgbQ?fight=5&source=31&type=healing,2448.48,255,255,600,640,6,1,1,1,0,3,13472.53,No,0,No,No,Essence of the Martyr,Memento of Tyrande,99.7,1836.67,75.01,251.78,10.28,360.03,14.7,[3LB 0I 1RG],46.67,[3LB 1I 0RG],26.67,100.0,Yes
908,Squîkî,Auberdine,EU,2022-08-22 14:29:12,1m 16s,QGHN4frCnqmLz392,https://classic.warcraftlogs.com/reports/QGHN4frCnqmLz392?fight=21&source=4&type=healing,2448.2,174,174,594,657,6,1,1,1,1,2,15991.05,No,0,Yes,No,Essence of the Martyr,Direbrew Hops,96.18,1530.8,62.53,415.0,16.95,311.26,12.71,[3LB 1I 0RG],14.29,[2LB 1I 1RG],14.29,100.0,Yes
909,亦梦,巨人追猎者,CN,2022-07-30 09:40:30,1m 52s,69gfdxacXNMC8QDr,https://classic.warcraftlogs.com/reports/69gfdxacXNMC8QDr?fight=26&source=14&type=healing,2448.17,222,222,701,664,7,1,1,1,1,3,14832.25,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,10.68,35.12,1.43,56.78,2.32,2087.8,85.28,[0LB 1I 4RG],37.5,[0LB 0I 5RG],31.25,6.25,No
910,杰克的酒窝,骨火,CN,2022-08-05 08:52:49,1m 43s,39ZmBcrfpNdRw8TA,https://classic.warcraftlogs.com/reports/39ZmBcrfpNdRw8TA?fight=9&source=15&type=healing,2447.89,299,299,845,661,7,1,1,1,1,3,14103.48,Yes,0,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,98.82,1281.74,52.36,209.89,8.57,878.07,35.87,[3LB 0I 2RG],44.44,[2LB 0I 2RG],16.67,100.0,Yes
911,樱花季雨,法琳娜,CN,2022-07-28 02:04:08,1m 23s,J9Z1FGhTyanjXfMR,https://classic.warcraftlogs.com/reports/J9Z1FGhTyanjXfMR?fight=18&source=21&type=healing,2447.59,205,205,556,621,6,1,1,1,0,3,16886.82,Yes,0,Yes,No,Glimmering Naaru Sliver,Memento of Tyrande,55.43,377.64,15.43,417.37,17.05,1353.82,55.31,[2LB 0I 2RG],14.29,[0LB 2I 3RG],14.29,42.86,No
912,法小优么么哒,无尽风暴,CN,2022-07-14 08:54:01,1m 35s,MRyHAxr9a2TWJdph,https://classic.warcraftlogs.com/reports/MRyHAxr9a2TWJdph?fight=31&source=9&type=healing,2447.04,174,174,661,652,6,1,1,2,0,2,14695.06,No,1,Yes,No,Essence of the Martyr,Direbrew Hops,14.92,65.02,2.66,189.67,7.75,2061.65,84.25,[0LB 1I 4RG],64.29,[2LB 0I 1RG],7.14,21.43,No
913,Варркорн,Пламегор,EU,2022-07-13 13:14:43,1m 11s,Xz4w7YKvCAqTmcxa,https://classic.warcraftlogs.com/reports/Xz4w7YKvCAqTmcxa?fight=25&source=9&type=healing,2447.0,266,266,555,635,6,1,1,0,1,3,15748.28,No,0,Yes,No,Redeemer's Alchemist Stone,Scarab of the Infinite Cycle,87.28,626.21,25.59,218.9,8.95,1352.94,55.29,[0LB 0I 1RG],16.67,[1LB 1I 1RG],8.33,66.67,No
914,Yolmy,로크홀라,KR,2022-08-07 01:55:43,1m 8s,h1X8wvWNcyRbgpDn,https://classic.warcraftlogs.com/reports/h1X8wvWNcyRbgpDn?fight=15&source=24&type=healing,2446.94,301,301,624,653,6,1,1,1,1,2,15739.11,No,0,Yes,No,Memento of Tyrande,Essence of the Martyr,18.74,63.73,2.6,77.59,3.17,1826.83,74.66,[0LB 1I 4RG],40.0,[0LB 0I 5RG],20.0,20.0,No
915,星之回响,寒脊山小径,CN,2022-06-02 09:25:15,1m 45s,dyFx8tWVvY2bkfDM,https://classic.warcraftlogs.com/reports/dyFx8tWVvY2bkfDM?fight=36&source=17&type=healing,2446.15,205,205,709,634,7,1,1,1,1,3,15139.8,Yes,0,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,64.29,291.3,11.91,226.77,9.27,1664.72,68.05,[1LB 1I 2RG],17.65,[1LB 0I 4RG],11.76,52.94,No
916,Milkersdruid,Benediction,US,2022-07-19 20:51:36,1m 21s,zrVWfJQ3H1dnxKvM,https://classic.warcraftlogs.com/reports/zrVWfJQ3H1dnxKvM?fight=30&source=3&type=healing,2445.08,237,237,599,707,6,1,1,1,0,3,15010.0,No,0,Yes,No,Essence of the Martyr,Memento of Tyrande,99.37,1866.41,76.33,543.49,22.23,17.35,0.71,[3LB 2I 0RG],84.62,[3LB 1I 0RG],7.69,100.0,Yes
917,静以修身,寒冰之王,CN,2022-08-08 08:27:12,1m 1s,TCRDdQVryaBWH3nk,https://classic.warcraftlogs.com/reports/TCRDdQVryaBWH3nk?fight=35&source=3&type=healing,2444.94,211,211,662,652,5,1,1,1,0,2,13497.72,No,0,Yes,No,Memento of Tyrande,Essence of the Martyr,94.21,1186.13,48.51,819.07,33.5,266.74,10.91,[2LB 2I 0RG],28.57,[2LB 0I 0RG],14.29,92.86,Yes
918,曾经,哈霍兰,CN,2022-07-30 07:07:51,1m 33s,gKbtr7YNDXTnB9WM,https://classic.warcraftlogs.com/reports/gKbtr7YNDXTnB9WM?fight=12&source=4&type=healing,2444.79,77,77,723,632,7,1,1,1,1,3,14303.73,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,46.21,119.42,4.88,166.93,6.83,2059.26,84.23,[0LB 1I 4RG],25.0,[0LB 2I 3RG],25.0,16.67,No
919,김피생,소금 평원,KR,2022-07-09 08:01:47,1m 44s,W4vxZRHrhw7PQbd1,https://classic.warcraftlogs.com/reports/W4vxZRHrhw7PQbd1?fight=37&source=38&type=healing,2444.05,129,129,650,649,7,1,1,1,1,3,13493.48,No,0,Yes,No,Redeemer's Alchemist Stone,Battlemaster's Perseverance,96.65,2045.67,83.7,63.65,2.6,156.88,6.42,[3LB 2I 0RG],52.94,[3LB 0I 1RG],17.65,100.0,Yes
920,风花千雪,帕奇维克,CN,2022-07-24 00:23:18,1m 20s,a84hv673dWyCtAxr,https://classic.warcraftlogs.com/reports/a84hv673dWyCtAxr?fight=20&source=13&type=healing,2443.77,230,230,611,682,6,1,1,1,1,2,14347.29,Yes,0,Yes,Yes,Memento of Tyrande,Glimmering Naaru Sliver,54.14,255.4,10.45,0,0.0,1781.43,72.9,[0LB 0I 1RG],13.33,[0LB 0I 5RG],13.33,40.0,No
921,大头牛帅锅,水晶之牙,CN,2022-07-02 01:35:23,2m 0s,MdvgwfaT1cA3Vbz6,https://classic.warcraftlogs.com/reports/MdvgwfaT1cA3Vbz6?fight=19&source=14&type=healing,2443.54,220,220,764,664,6,1,1,1,1,2,13814.09,Yes,1,Yes,Yes,Alchemist Stone,Memento of Tyrande,40.13,119.06,4.87,290.53,11.89,1861.32,76.17,[0LB 1I 4RG],31.58,[0LB 1I 1RG],10.53,26.32,No
922,Distantflux,Arugal (AU),US,2022-07-06 07:25:51,1m 42s,RqfKnNX82zTYAa17,https://classic.warcraftlogs.com/reports/RqfKnNX82zTYAa17?fight=42&source=19&type=healing,2443.45,144,144,588,656,6,1,1,1,1,2,14287.09,No,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,98.22,1238.97,50.71,411.12,16.83,391.35,16.02,[3LB 2I 0RG],16.67,[4LB 1I 0RG],16.67,83.33,Yes
923,蚂蝗王,巨人追猎者,CN,2022-06-26 02:04:56,1m 52s,YPtAJBmqyQzXFr1T,https://classic.warcraftlogs.com/reports/YPtAJBmqyQzXFr1T?fight=39&source=34&type=healing,2443.13,196,196,776,695,7,1,1,1,1,3,14588.89,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,16.22,48.67,1.99,173.73,7.11,1933.6,79.14,[0LB 1I 4RG],46.67,[0LB 0I 5RG],13.33,13.33,No
924,我是小猪佩奇,沙尔图拉,CN,2022-07-31 08:21:08,1m 28s,fGwqnWKMtYxR1aB4,https://classic.warcraftlogs.com/reports/fGwqnWKMtYxR1aB4?fight=17&source=20&type=healing,2443.05,283,283,743,654,7,1,2,1,0,3,13278.52,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,28.33,114.67,4.69,120.74,4.94,2113.23,86.5,[0LB 0I 5RG],50.0,[2LB 0I 0RG],14.29,28.57,No
925,德爹,厄运之槌,CN,2022-08-12 10:00:11,1m 21s,4PVqpBc9jMNDb3HJ,https://classic.warcraftlogs.com/reports/4PVqpBc9jMNDb3HJ?fight=19&source=24&type=healing,2442.6,230,230,550,675,6,1,1,1,0,3,14253.51,No,1,Yes,Yes,Memento of Tyrande,Bangle of Endless Blessings,72.77,355.12,14.54,256.46,10.5,1566.3,64.12,[1LB 1I 0RG],18.75,[1LB 1I 3RG],12.5,62.5,No
926,小雨下啊下,范克瑞斯,CN,2022-07-08 07:38:01,1m 17s,ZdX4Brq7vyKpJGbc,https://classic.warcraftlogs.com/reports/ZdX4Brq7vyKpJGbc?fight=17&source=1350&type=healing,2441.94,237,237,769,672,6,1,1,1,1,2,14210.98,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,59.47,530.94,21.74,52.88,2.17,1762.61,72.18,[0LB 0I 5RG],30.77,[2LB 0I 2RG],15.38,46.15,No
927,咕咕萌德,维希度斯,CN,2022-07-29 07:53:02,1m 10s,gM7VyprLWhDJCNYf,https://classic.warcraftlogs.com/reports/gM7VyprLWhDJCNYf?fight=20&source=27&type=healing,2441.94,224,224,557,683,6,1,1,1,0,3,15368.65,Yes,0,Yes,Yes,Memento of Tyrande,Alchemist Stone,93.67,519.5,21.27,70.76,2.9,1682.54,68.9,[1LB 0I 3RG],31.25,[1LB 0I 1RG],18.75,81.25,Yes
928,Hoky,Golemagg,EU,2022-08-18 14:06:24,1m 18s,jpzh4NM8acZyTw9C,https://classic.warcraftlogs.com/reports/jpzh4NM8acZyTw9C?fight=25&source=13&type=healing,2441.73,293,293,727,674,6,2,1,1,1,1,14574.83,Yes,0,Yes,No,Essence of the Martyr,Medallion of the Horde,50.21,167.83,6.87,113.38,4.64,1903.31,77.95,[0LB 0I 5RG],27.27,[0LB 2I 3RG],18.18,27.27,No
929,Gorose,奥罗,CN,2022-07-01 07:43:40,1m 58s,n631JLqakXmCAZDd,https://classic.warcraftlogs.com/reports/n631JLqakXmCAZDd?fight=17&source=1&type=healing,2441.57,315,315,675,668,7,1,1,1,1,3,15451.64,Yes,1,Yes,Yes,Bangle of Endless Blessings,Memento of Tyrande,52.14,195.87,8.02,209.56,8.58,1812.61,74.24,[0LB 0I 5RG],20.0,[0LB 2I 3RG],15.0,30.0,No
930,Menderofpew,Whitemane,US,2022-08-04 21:36:45,1m 15s,LdynAqFCwQHD6p1h,https://classic.warcraftlogs.com/reports/LdynAqFCwQHD6p1h?fight=29&source=22&type=healing,2441.41,305,225,697,673,6,1,0,1,1,3,14941.94,No,0,Yes,No,Direbrew Hops,Memento of Tyrande,99.02,1880.43,77.02,509.1,20.85,0.0,0.0,[3LB 2I 0RG],53.85,[3LB 1I 0RG],15.38,100.0,Yes
931,炮哥请喝奶,维克尼拉斯,CN,2022-07-21 10:46:11,1m 50s,b6khvMR2KfFQLB8G,https://classic.warcraftlogs.com/reports/b6khvMR2KfFQLB8G?fight=25&source=17&type=healing,2441.35,164,164,709,711,6,1,1,2,0,2,14370.3,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,17.9,37.73,1.55,171.0,7.0,2162.56,88.58,[0LB 0I 5RG],50.0,[0LB 2I 3RG],21.43,7.14,No
932,空空着吧,奎尔塞拉,CN,2022-06-30 08:14:09,1m 3s,MqBrxymcjhfRP3YC,https://classic.warcraftlogs.com/reports/MqBrxymcjhfRP3YC?fight=23&source=20&type=healing,2439.98,283,283,681,676,5,1,1,1,0,2,13600.47,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,17.1,149.11,6.11,63.09,2.59,1947.85,79.83,[0LB 1I 4RG],36.36,[0LB 0I 5RG],27.27,18.18,No
933,毛毛小球,哈霍兰,CN,2022-07-03 07:20:15,1m 27s,qb4twJDRv1QNW3kH,https://classic.warcraftlogs.com/reports/qb4twJDRv1QNW3kH?fight=8&source=21&type=healing,2439.14,206,206,746,661,6,1,1,1,1,2,14103.93,Yes,0,Yes,Yes,Direbrew Hops,Redeemer's Alchemist Stone,57.7,201.51,8.26,506.26,20.76,1589.73,65.18,[0LB 2I 3RG],21.43,[2LB 0I 0RG],7.14,50.0,No
934,荷醒擎雨时,卓越,CN,2022-08-04 08:03:44,1m 48s,AdP8gn3jLNVrMbBz,https://classic.warcraftlogs.com/reports/AdP8gn3jLNVrMbBz?fight=16&source=37&type=healing,2438.99,400,400,667,661,6,1,1,1,1,2,14475.86,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,39.82,110.76,4.54,305.18,12.51,1755.17,71.96,[0LB 1I 4RG],31.25,[0LB 1I 2RG],12.5,18.75,No
935,沸物德,奥金斧,CN,2022-08-11 08:15:20,1m 2s,1p2qh4v6r9DxG8bW,https://classic.warcraftlogs.com/reports/1p2qh4v6r9DxG8bW?fight=17&source=25&type=healing,2438.93,237,237,698,668,5,1,1,0,1,2,13601.24,No,1,Yes,Yes,Memento of Tyrande,Glimmering Naaru Sliver,82.14,774.91,31.77,286.7,11.76,1065.08,43.67,[1LB 1I 0RG],21.43,[1LB 2I 2RG],14.29,71.43,Yes
936,不会变树,奥罗,CN,2022-06-12 08:02:05,1m 27s,q7QpzxabYCRL3ZNk,https://classic.warcraftlogs.com/reports/q7QpzxabYCRL3ZNk?fight=25&source=18&type=healing,2438.78,171,171,685,624,7,1,1,2,1,2,14770.45,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,94.15,771.41,31.63,137.29,5.63,1269.03,52.04,[1LB 1I 2RG],21.43,[0LB 3I 2RG],21.43,42.86,No
937,뭘하라고,로크홀라,KR,2022-08-06 06:57:23,1m 25s,XnZfDJBQH4gtCmyN,https://classic.warcraftlogs.com/reports/XnZfDJBQH4gtCmyN?fight=12&source=10&type=healing,2438.78,241,241,538,629,6,1,1,1,1,2,14791.84,No,1,Yes,No,Essence of the Martyr,Memento of Tyrande,65.15,366.01,15.01,453.99,18.62,1344.46,55.13,[0LB 2I 0RG],15.38,[1LB 0I 4RG],15.38,53.85,No
938,玉竹心子,安娜丝塔丽,CN,2022-07-08 08:51:14,1m 14s,p92mgdV3aynCRKvG,https://classic.warcraftlogs.com/reports/p92mgdV3aynCRKvG?fight=24&source=45&type=healing,2437.9,291,291,660,658,6,1,1,1,0,3,14642.02,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,49.57,250.06,10.26,294.82,12.09,1769.53,72.58,[0LB 2I 3RG],14.29,[0LB 0I 1RG],14.29,35.71,No
939,隔壁有座山,龙之召唤,CN,2022-07-17 08:25:41,1m 26s,3NrL4DTVvJAtGkaP,https://classic.warcraftlogs.com/reports/3NrL4DTVvJAtGkaP?fight=25&source=9&type=healing,2437.25,30,30,736,617,6,1,1,1,1,2,14714.72,Yes,0,Yes,Yes,Memento of Tyrande,Direbrew Hops,94.28,752.37,30.87,0,0.0,1362.81,55.92,[2LB 0I 2RG],29.41,[1LB 0I 1RG],17.65,88.24,Yes
940,徐仁国,审判,CN,2022-06-11 01:14:45,1m 21s,nLMHtXqGBypc7J1N,https://classic.warcraftlogs.com/reports/nLMHtXqGBypc7J1N?fight=28&source=17&type=healing,2437.2,288,288,726,646,7,1,1,1,1,3,15183.42,No,0,Yes,Yes,Darkmoon Card: Blue Dragon,Bangle of Endless Blessings,98.64,791.59,32.48,183.97,7.55,1195.55,49.05,[1LB 1I 2RG],18.75,[1LB 0I 2RG],12.5,100.0,Yes
941,Лапаин,Пламегор,EU,2022-07-28 15:06:15,1m 8s,tHYPQgp6Fj7vybRh,https://classic.warcraftlogs.com/reports/tHYPQgp6Fj7vybRh?fight=35&source=71&type=healing,2436.62,237,237,732,645,6,1,2,0,1,2,13669.9,No,0,Yes,No,Direbrew Hops,Redeemer's Alchemist Stone,56.03,339.13,13.92,360.29,14.79,1585.72,65.08,[1LB 0I 4RG],18.18,[0LB 1I 4RG],18.18,36.36,No
942,白菜猪肉馅,觅心者,CN,2022-07-29 21:00:11,1m 22s,gwcDZtFNBaCX8v3R,https://classic.warcraftlogs.com/reports/gwcDZtFNBaCX8v3R?fight=19&source=13&type=healing,2436.4,378,378,788,721,7,1,1,1,1,3,14725.3,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Alchemist Stone,73.11,400.15,16.42,213.17,8.75,1521.07,62.43,[1LB 1I 1RG],11.76,[1LB 1I 3RG],11.76,64.71,No
943,네푸,로크홀라,KR,2022-07-02 07:36:06,1m 2s,yWfDCmaBbMkHxGc2,https://classic.warcraftlogs.com/reports/yWfDCmaBbMkHxGc2?fight=33&source=9&type=healing,2436.25,296,296,729,686,5,1,1,0,1,2,14388.76,No,0,Yes,No,Darkmoon Card: Blue Dragon,Memento of Tyrande,43.74,323.8,13.29,358.16,14.7,1516.35,62.24,[0LB 2I 3RG],27.27,[0LB 1I 4RG],18.18,27.27,No
944,财富五师妹,席瓦莱恩,CN,2022-08-19 03:28:09,1m 23s,PdR9rWVG4mnHbcKf,https://classic.warcraftlogs.com/reports/PdR9rWVG4mnHbcKf?fight=11&source=34&type=healing,2435.54,188,188,723,631,6,1,1,1,0,3,14609.84,Yes,0,Yes,Yes,Essence of the Martyr,Lower City Prayerbook,97.72,821.09,33.71,364.75,14.98,1025.02,42.09,[1LB 1I 1RG],23.53,[0LB 0I 1RG],11.76,88.24,Yes
945,힐파이버억,로크홀라,KR,2022-08-05 09:01:50,1m 2s,gQ9PRVd1btq2CN8y,https://classic.warcraftlogs.com/reports/gQ9PRVd1btq2CN8y?fight=6&source=1&type=healing,2435.32,206,206,767,639,6,1,1,1,1,2,14352.36,No,0,Yes,Yes,Darkmoon Card: Blue Dragon,Rejuvenating Gem,85.03,266.57,10.95,132.86,5.46,1725.59,70.86,[0LB 0I 1RG],15.38,[3LB 2I 0RG],7.69,61.54,No
946,Seleyzor,Benediction,US,2022-08-23 20:51:47,1m 38s,4FxW7AzdLYZDvVwN,https://classic.warcraftlogs.com/reports/4FxW7AzdLYZDvVwN?fight=33&source=3&type=healing,2434.71,175,175,729,646,7,1,1,2,0,3,14488.55,No,1,Yes,No,Essence of the Martyr,Medallion of the Alliance,75.88,613.91,25.21,134.76,5.53,1373.98,56.43,[2LB 2I 0RG],11.11,[1LB 1I 2RG],11.11,55.56,No
947,快乐的小咕咕,匕首岭,CN,2022-07-28 06:56:48,1m 25s,WDb3aV8JtpZrjdyn,https://classic.warcraftlogs.com/reports/WDb3aV8JtpZrjdyn?fight=23&source=17&type=healing,2433.97,471,471,699,680,6,1,1,0,1,3,16275.83,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,91.65,618.99,25.43,20.76,0.85,1551.1,63.73,[0LB 1I 4RG],20.0,[3LB 1I 1RG],13.33,33.33,No
948,鱼的眼泪,碧空之歌,CN,2022-07-28 07:37:33,1m 28s,ANfC6RDkBwjFrqMx,https://classic.warcraftlogs.com/reports/ANfC6RDkBwjFrqMx?fight=26&source=16&type=healing,2433.96,301,301,727,669,7,2,1,1,0,3,15404.48,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,24.47,84.06,3.45,260.21,10.69,1822.41,74.87,[0LB 2I 3RG],21.43,[0LB 1I 3RG],14.29,21.43,No
949,森林的小树苗,碧玉矿洞,CN,2022-07-13 09:30:24,1m 35s,6tMPx3Kmwq2DV7p8,https://classic.warcraftlogs.com/reports/6tMPx3Kmwq2DV7p8?fight=30&source=17&type=healing,2433.94,257,257,760,668,6,1,1,2,0,2,13364.55,Yes,1,Yes,No,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,21.04,73.01,3.0,20.23,0.83,2174.57,89.34,[0LB 1I 4RG],42.86,[1LB 0I 3RG],14.29,21.43,No
