Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
114,阿斯塔,沙顶,CN,2022-06-09 07:12:50,5m 48s,R3cpVqQgjnyCX6GB,https://classic.warcraftlogs.com/reports/R3cpVqQgjnyCX6GB?fight=18&source=6&type=healing,1615.74,323,323,733,646,6,1,1,0,1,3,8207.35,Yes,1,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,84.31,633.83,39.23,21.8,1.35,687.9,42.58,[0LB 5I 0RG],34.04,[0LB 4I 1RG],10.64,12.77,No
115,尔丶晴,辛迪加,CN,2022-06-25 07:28:38,3m 38s,jMY98vrVTDqJCN2L,https://classic.warcraftlogs.com/reports/jMY98vrVTDqJCN2L?fight=13&source=7&type=healing,1615.21,276,196,746,675,5,0,1,0,1,3,9056.73,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,57.08,250.39,15.5,0.45,0.03,1228.04,76.03,[0LB 0I 5RG],21.43,[0LB 0I 4RG],10.71,7.14,No
116,大白兔生了,维希度斯,CN,2022-06-03 07:58:34,8m 50s,TQnfLmHqt2Wd1B8V,https://classic.warcraftlogs.com/reports/TQnfLmHqt2Wd1B8V?fight=23&source=11&type=healing,1591.12,179,179,674,629,6,1,1,1,1,2,7537.47,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,78.06,572.72,35.99,77.51,4.87,730.07,45.88,[0LB 5I 0RG],33.33,[0LB 4I 1RG],10.61,16.67,No
117,四大名补无情,辛洛斯,CN,2022-06-12 00:48:27,6m 1s,WBdqPtwnkc912hjJ,https://classic.warcraftlogs.com/reports/WBdqPtwnkc912hjJ?fight=19&source=27&type=healing,1576.21,256,256,794,658,7,1,1,1,1,3,8749.71,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,38.48,168.25,10.67,68.02,4.32,1201.32,76.22,[0LB 0I 5RG],32.65,[0LB 1I 4RG],10.2,20.41,No
118,名媛范儿,碧玉矿洞,CN,2022-07-14 08:18:32,3m 42s,Hn1JLzPjRVypvBXc,https://classic.warcraftlogs.com/reports/Hn1JLzPjRVypvBXc?fight=28&source=12&type=healing,1571.57,388,388,750,700,6,1,1,0,1,3,8806.42,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,66.4,310.51,19.76,76.38,4.86,955.81,60.82,[0LB 1I 4RG],14.81,[1LB 4I 0RG],11.11,48.15,No
119,氢硫化钠,奥罗,CN,2022-05-13 07:47:50,6m 33s,fRrPXmD7ZkgnJa6V,https://classic.warcraftlogs.com/reports/fRrPXmD7ZkgnJa6V?fight=23&source=10&type=healing,1570.55,227,227,609,628,7,1,1,2,1,2,8202.89,No,2,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,85.12,492.96,31.39,93.91,5.98,811.9,51.7,[0LB 5I 0RG],23.53,[0LB 4I 0RG],9.8,31.37,No
120,一杯马爹利,雷霆之击,CN,2022-05-21 07:54:31,9m 1s,Ga6HxJNtjDQrqydK,https://classic.warcraftlogs.com/reports/Ga6HxJNtjDQrqydK?fight=4&source=30&type=healing,1560.78,165,165,590,605,7,1,1,1,1,3,7785.54,Yes,2,Yes,Yes,Direbrew Hops,Essence of the Martyr,82.7,682.89,43.75,206.6,13.24,421.09,26.98,[0LB 5I 0RG],55.56,[0LB 4I 0RG],9.72,11.11,No
121,氢硫化钠,奥罗,CN,2022-07-30 07:01:11,6m 15s,YXzKcZmByCqawRd6,https://classic.warcraftlogs.com/reports/YXzKcZmByCqawRd6?fight=13&source=17&type=healing,1557.09,488,488,691,660,7,1,1,1,1,3,8248.54,Yes,1,No,Yes,Redeemer's Alchemist Stone,Shifting Naaru Sliver,70.17,538.08,34.56,28.77,1.85,786.01,50.48,[0LB 5I 0RG],25.0,[0LB 0I 5RG],16.67,33.33,No
122,尔丶晴,辛迪加,CN,2022-06-04 07:13:05,5m 46s,dQHg248zqp3aFJv9,https://classic.warcraftlogs.com/reports/dQHg248zqp3aFJv9?fight=13&source=8&type=healing,1549.31,189,189,707,647,5,0,1,1,1,2,7798.93,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,76.85,349.11,22.53,11.93,0.77,993.13,64.1,[0LB 5I 0RG],20.0,[0LB 4I 1RG],12.5,7.5,No
123,氢硫化钠,奥罗,CN,2022-06-02 06:46:47,6m 32s,ApBmRb4DCr8HjfZd,https://classic.warcraftlogs.com/reports/ApBmRb4DCr8HjfZd?fight=13&source=15&type=healing,1545.08,312,312,664,604,7,1,1,1,1,3,8728.63,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,66.97,323.03,20.91,83.1,5.38,1041.67,67.42,[0LB 5I 0RG],24.53,[0LB 0I 5RG],13.21,16.98,No
124,阿斯塔,沙顶,CN,2022-06-16 07:51:55,5m 35s,cpXNbAJFV36DMhtY,https://classic.warcraftlogs.com/reports/cpXNbAJFV36DMhtY?fight=19&source=12&type=healing,1540.69,301,301,672,672,5,0,1,0,1,3,8175.15,Yes,2,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,82.52,533.42,34.62,17.67,1.15,806.79,52.37,[0LB 5I 0RG],28.89,[0LB 4I 0RG],6.67,24.44,No
125,冲啊丨菜鸟,匕首岭,CN,2022-08-22 08:02:00,6m 30s,Dq4QAGCYycKjrnVx,https://classic.warcraftlogs.com/reports/Dq4QAGCYycKjrnVx?fight=9&source=11&type=healing,1537.99,338,338,718,675,7,1,1,1,1,3,8200.05,Yes,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,55.84,207.13,13.47,30.97,2.01,1166.87,75.87,[0LB 1I 4RG],14.0,[0LB 0I 5RG],12.0,38.0,No
126,阿斯塔,沙顶,CN,2022-06-02 08:05:36,6m 3s,n3kTfNpvdQyPLzB6,https://classic.warcraftlogs.com/reports/n3kTfNpvdQyPLzB6?fight=24&source=9&type=healing,1535.01,272,272,717,640,6,1,1,0,1,3,7856.8,Yes,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,71.34,404.96,26.38,32.58,2.12,959.55,62.51,[0LB 5I 0RG],33.33,[0LB 4I 1RG],8.89,8.89,No
127,一杯马爹利,雷霆之击,CN,2022-06-12 01:54:14,6m 19s,cMJNryPtKwnTjZ7m,https://classic.warcraftlogs.com/reports/cMJNryPtKwnTjZ7m?fight=17&source=1&type=healing,1521.06,266,266,703,642,6,1,1,1,0,3,8508.55,Yes,2,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,93.52,560.65,36.86,131.8,8.66,641.87,42.2,[0LB 5I 0RG],19.64,[0LB 4I 1RG],12.5,28.57,No
128,冲啊丨菜鸟,匕首岭,CN,2022-08-04 08:19:05,5m 36s,zNMFLAZv2J9Xxtm1,https://classic.warcraftlogs.com/reports/zNMFLAZv2J9Xxtm1?fight=10&source=4&type=healing,1520.53,296,296,745,677,6,1,0,1,0,4,8188.44,Yes,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,90.65,415.06,27.3,95.5,6.28,947.68,62.33,[1LB 0I 3RG],30.61,[1LB 1I 2RG],10.2,73.47,Yes
129,氢硫化钠,奥罗,CN,2022-06-25 09:13:04,9m 20s,1Lv3fWw2PNVMcCjm,https://classic.warcraftlogs.com/reports/1Lv3fWw2PNVMcCjm?fight=10&source=3&type=healing,1518.89,484,484,686,660,7,3,1,0,1,2,7918.14,Yes,3,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,77.75,627.63,41.32,2.09,0.14,709.78,46.73,[0LB 5I 0RG],35.21,[0LB 4I 0RG],9.86,21.13,No
130,Kuzrakiihing,埃提耶什,CN,2022-08-11 09:41:34,8m 44s,NpqHf9dvLyjGcTDQ,https://classic.warcraftlogs.com/reports/NpqHf9dvLyjGcTDQ?fight=14&source=22&type=healing,1515.85,237,237,856,693,7,1,2,0,1,3,7693.13,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,53.62,189.61,12.51,9.06,0.6,1228.35,81.03,[0LB 1I 4RG],15.09,[1LB 0I 3RG],9.43,37.74,No
131,四大名补无情,辛洛斯,CN,2022-07-20 07:47:36,5m 36s,AC3zcKr6JV9DbZ8F,https://classic.warcraftlogs.com/reports/AC3zcKr6JV9DbZ8F?fight=20&source=9&type=healing,1513.64,395,395,779,655,6,1,1,1,1,2,7951.64,Yes,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,54.62,219.13,14.48,90.6,5.99,1091.4,72.1,[0LB 0I 5RG],19.15,[0LB 1I 4RG],17.02,12.77,No
132,我是小熊,辛迪加,CN,2022-07-03 03:02:35,5m 54s,bZdj8c32xqGJPfVT,https://classic.warcraftlogs.com/reports/bZdj8c32xqGJPfVT?fight=21&source=3&type=healing,1477.37,250,250,860,684,6,1,1,1,1,2,8000.3,No,1,No,Yes,Direbrew Hops,Redeemer's Alchemist Stone,88.67,453.79,30.72,0,0.0,792.51,53.64,[0LB 5I 0RG],17.02,[0LB 2I 3RG],12.77,31.91,No
133,阿基蕾拉,碧空之歌,CN,2022-06-18 08:00:03,8m 43s,Zw2rXRHyWMxpPNjv,https://classic.warcraftlogs.com/reports/Zw2rXRHyWMxpPNjv?fight=19&source=38&type=healing,1467.41,253,253,764,662,7,1,1,1,1,3,7292.34,No,4,Yes,Yes,Scarab of the Infinite Cycle,Redeemer's Alchemist Stone,53.14,192.44,13.11,266.73,18.18,933.47,63.61,[0LB 5I 0RG],18.46,[0LB 0I 5RG],13.85,9.23,No
134,阿基蕾拉,碧空之歌,CN,2022-05-20 07:17:43,8m 36s,YkX2jdh3CfQw7nrH,https://classic.warcraftlogs.com/reports/YkX2jdh3CfQw7nrH?fight=1&source=8&type=healing,1464.82,231,231,695,601,7,1,2,2,0,2,7392.91,Yes,2,Yes,Yes,Scarab of the Infinite Cycle,Alchemist Stone,60.09,252.69,17.25,457.25,31.22,591.84,40.4,[0LB 5I 0RG],41.07,[0LB 4I 1RG],12.5,14.29,No
135,卿丶小蛮,安娜丝塔丽,CN,2022-06-19 07:04:50,8m 21s,q374gZbCwjk9GaW1,https://classic.warcraftlogs.com/reports/q374gZbCwjk9GaW1?fight=11&source=3&type=healing,1447.21,321,321,605,646,7,1,2,1,0,3,7659.98,Yes,3,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,62.07,305.72,21.12,250.41,17.3,747.79,51.67,[0LB 5I 0RG],18.64,[0LB 0I 5RG],6.78,28.81,No
136,阿基蕾拉,碧空之歌,CN,2022-05-13 00:01:10,8m 51s,c83PzjNaxDkH2ZvC,https://classic.warcraftlogs.com/reports/c83PzjNaxDkH2ZvC?fight=1&source=16&type=healing,1444.3,161,161,690,640,7,1,1,1,1,3,7414.62,No,2,No,Yes,Bangle of Endless Blessings,Alchemist Stone,44.04,206.44,14.29,674.6,46.71,397.86,27.55,[0LB 5I 0RG],47.37,[0LB 1I 4RG],8.77,15.79,No
137,尔丶晴,辛迪加,CN,2022-08-27 00:05:48,5m 46s,zBxL4wAqbamJNg2P,https://classic.warcraftlogs.com/reports/zBxL4wAqbamJNg2P?fight=24&source=14&type=healing,1443.49,258,258,948,696,6,1,1,1,1,2,7666.9,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,79.41,470.78,32.61,9.34,0.65,857.28,59.39,[0LB 0I 5RG],12.5,[0LB 5I 0RG],12.5,39.29,No
138,四大名补无情,辛洛斯,CN,2022-05-29 08:06:04,6m 16s,RntCKAY1Nz72Zvfc,https://classic.warcraftlogs.com/reports/RntCKAY1Nz72Zvfc?fight=27&source=1&type=healing,1433.25,248,248,624,621,7,1,1,1,1,3,8769.75,Yes,1,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,42.71,90.27,6.3,104.17,7.27,1129.56,78.81,[0LB 2I 3RG],21.28,[0LB 1I 4RG],14.89,29.79,No
139,氢硫化钠,奥罗,CN,2022-08-24 23:58:01,5m 59s,wYqcFHDr948VXKhg,https://classic.warcraftlogs.com/reports/wYqcFHDr948VXKhg?fight=9&source=16&type=healing,1430.51,488,488,691,660,7,1,1,1,1,3,7924.39,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Shifting Naaru Sliver,78.36,516.11,36.08,48.36,3.38,684.95,47.88,[0LB 5I 0RG],18.75,[0LB 2I 3RG],8.33,33.33,No
140,阿斯塔,沙顶,CN,2022-07-29 07:19:35,3m 42s,yDcbN1gwk4dY9rQ8,https://classic.warcraftlogs.com/reports/yDcbN1gwk4dY9rQ8?fight=10&source=13&type=healing,1422.27,301,301,781,645,5,1,1,0,1,2,8072.19,No,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,56.15,254.63,17.9,2.17,0.15,1086.52,76.39,[1LB 1I 2RG],13.04,[0LB 0I 1RG],13.04,47.83,No
141,四大名补无情,辛洛斯,CN,2022-07-12 07:50:40,6m 3s,4JTHKx7tFVkMWjNf,https://classic.warcraftlogs.com/reports/4JTHKx7tFVkMWjNf?fight=19&source=15&type=healing,1422.23,395,395,779,655,7,1,1,1,1,3,8641.15,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,48.14,147.96,10.4,89.13,6.27,1084.58,76.26,[0LB 0I 5RG],22.0,[0LB 1I 4RG],12.0,36.0,No
142,氢硫化钠,奥罗,CN,2022-08-19 07:12:32,6m 8s,ZcFbrkqNKDgvhzt8,https://classic.warcraftlogs.com/reports/ZcFbrkqNKDgvhzt8?fight=9&source=19&type=healing,1418.39,434,434,691,660,7,1,1,2,1,2,8117.21,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,69.66,509.71,35.94,31.98,2.25,674.83,47.58,[0LB 5I 0RG],32.0,[0LB 0I 5RG],12.0,24.0,No
143,氢硫化钠,奥罗,CN,2022-07-23 10:26:41,6m 1s,V7rtNA3MBcRHaLky,https://classic.warcraftlogs.com/reports/V7rtNA3MBcRHaLky?fight=10&source=8&type=healing,1411.81,434,434,691,660,7,1,1,2,1,2,8202.56,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,76.64,702.64,49.77,38.6,2.73,483.21,34.23,[0LB 5I 0RG],45.28,[0LB 0I 5RG],9.43,18.87,No
144,冲啊丨菜鸟,匕首岭,CN,2022-08-25 06:42:29,6m 0s,kzp9j74myJZTAcr3,https://classic.warcraftlogs.com/reports/kzp9j74myJZTAcr3?fight=10&source=39&type=healing,1407.23,338,338,712,691,7,1,1,2,0,3,7918.88,Yes,1,No,Yes,Memento of Tyrande,Glimmering Naaru Sliver,84.23,308.22,21.9,18.94,1.35,1002.75,71.26,[1LB 0I 3RG],16.36,[1LB 1I 3RG],12.73,58.18,No
145,四大名补无情,辛洛斯,CN,2022-06-03 07:49:17,6m 7s,ycHDWYvX34Vfmp79,https://classic.warcraftlogs.com/reports/ycHDWYvX34Vfmp79?fight=22&source=7&type=healing,1376.74,232,232,704,638,7,1,1,1,1,3,8582.7,Yes,1,No,Yes,Memento of Tyrande,Essence of the Martyr,35.2,119.6,8.69,104.79,7.61,1029.46,74.77,[0LB 0I 5RG],26.83,[0LB 3I 2RG],14.63,17.07,No
146,阿斯塔,沙顶,CN,2022-06-23 10:36:10,6m 13s,2MYZ3HdxTC9hB6jN,https://classic.warcraftlogs.com/reports/2MYZ3HdxTC9hB6jN?fight=16&source=28&type=healing,1356.9,301,301,708,666,5,0,1,0,1,3,7781.46,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,88.4,497.73,36.68,21.0,1.55,727.15,53.59,[0LB 5I 0RG],13.21,[0LB 4I 0RG],9.43,47.17,No
147,阿斯塔,沙顶,CN,2022-05-26 07:57:30,5m 50s,qjzhBTpaP9Vw4Zrm,https://classic.warcraftlogs.com/reports/qjzhBTpaP9Vw4Zrm?fight=33&source=39&type=healing,1348.03,175,175,709,568,6,1,1,1,1,2,8166.61,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,88.92,539.3,40.01,79.03,5.86,479.18,35.55,[0LB 5I 0RG],34.88,[0LB 4I 1RG],6.98,32.56,No
148,氢硫化钠,奥罗,CN,2022-08-12 07:07:06,5m 46s,8dFHPvCzYt6LVGXw,https://classic.warcraftlogs.com/reports/8dFHPvCzYt6LVGXw?fight=12&source=6&type=healing,1337.12,434,434,691,660,7,1,1,1,1,3,8134.65,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,69.22,316.19,23.65,32.64,2.44,861.75,64.45,[0LB 5I 0RG],26.09,[0LB 1I 4RG],10.87,23.91,No
149,我是小熊,辛迪加,CN,2022-08-27 23:49:51,5m 51s,N4fALaYvpd3CHwzV,https://classic.warcraftlogs.com/reports/N4fALaYvpd3CHwzV?fight=12&source=25&type=healing,1322.35,251,251,987,686,6,1,1,1,1,2,7658.13,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,49.44,197.61,14.94,5.92,0.45,1011.36,76.48,[0LB 0I 5RG],20.51,[0LB 2I 3RG],12.82,20.51,No
150,四大名补无情,辛洛斯,CN,2022-05-20 08:15:13,6m 10s,VzrnYBQKhpW8AZwy,https://classic.warcraftlogs.com/reports/VzrnYBQKhpW8AZwy?fight=29&source=32&type=healing,1270.23,215,215,576,610,7,1,1,1,1,3,7822.34,Yes,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,74.39,299.08,23.55,137.81,10.85,638.98,50.3,[0LB 5I 0RG],21.28,[0LB 1I 4RG],10.64,34.04,No
151,氢硫化钠,奥罗,CN,2022-07-09 06:52:16,6m 43s,46bnZkR8wpjQVT2t,https://classic.warcraftlogs.com/reports/46bnZkR8wpjQVT2t?fight=10&source=18&type=healing,1217.67,484,484,686,660,6,2,1,0,1,2,8567.82,Yes,2,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,47.45,287.04,23.57,14.0,1.15,817.06,67.1,[0LB 5I 0RG],29.41,[0LB 0I 5RG],20.59,5.88,No
152,阿斯塔,沙顶,CN,2022-05-19 07:25:16,6m 21s,ACWT8Q7khv3nJZLF,https://classic.warcraftlogs.com/reports/ACWT8Q7khv3nJZLF?fight=22&source=4&type=healing,1206.44,175,175,780,624,7,1,1,1,1,3,8307.48,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,81.78,314.15,26.04,53.58,4.44,665.28,55.14,[0LB 5I 0RG],18.37,[0LB 1I 4RG],10.2,32.65,No
153,冲啊丨菜鸟,匕首岭,CN,2022-06-30 08:26:29,5m 35s,Mjrh7Zk4JLdfWTq1,https://classic.warcraftlogs.com/reports/Mjrh7Zk4JLdfWTq1?fight=13&source=5&type=healing,1193.73,454,454,672,662,6,1,1,1,0,3,7873.03,No,1,Yes,No,Memento of Tyrande,Glimmering Naaru Sliver,74.56,260.4,21.81,51.31,4.3,751.38,62.94,[1LB 1I 2RG],10.87,[1LB 0I 4RG],8.7,65.22,No
154,名媛范儿,碧玉矿洞,CN,2022-06-19 07:21:40,5m 58s,Jb3p4ZGqPrCvTXtL,https://classic.warcraftlogs.com/reports/Jb3p4ZGqPrCvTXtL?fight=21&source=31&type=healing,1163.36,166,166,564,606,6,0,1,1,1,3,8034.17,No,2,No,Yes,Eye of the Dead,Memento of Tyrande,59.36,202.07,17.37,0,0.0,876.04,75.3,[0LB 5I 0RG],17.95,[0LB 0I 5RG],15.38,20.51,No
155,阿斯塔,沙顶,CN,2022-07-07 07:40:31,3m 41s,7yFvYqxR3nrXWzph,https://classic.warcraftlogs.com/reports/7yFvYqxR3nrXWzph?fight=13&source=26&type=healing,1163.24,301,301,708,666,4,0,1,0,1,2,9973.89,No,0,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,60.37,302.36,25.99,51.72,4.45,715.82,61.54,[1LB 1I 2RG],16.67,[1LB 0I 2RG],12.5,66.67,No
156,卿丶小蛮,安娜丝塔丽,CN,2022-05-27 11:09:15,8m 30s,PQaKBkfrpACR9Dxb,https://classic.warcraftlogs.com/reports/PQaKBkfrpACR9Dxb?fight=5&source=75&type=healing,1139.23,194,194,406,608,7,1,2,1,0,3,7907.79,Yes,1,No,No,Alchemist Stone,Essence of the Martyr,83.95,528.54,46.39,0,0.0,158.39,13.9,[0LB 5I 0RG],13.33,[1LB 2I 0RG],11.67,41.67,No
157,尔丶晴,辛迪加,CN,2022-07-30 09:59:15,3m 34s,BRyCP1DLhq7m4FMz,https://classic.warcraftlogs.com/reports/BRyCP1DLhq7m4FMz?fight=8&source=4&type=healing,1018.27,228,228,951,696,5,1,0,0,1,3,8488.31,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,28.34,250.18,24.57,100.53,9.87,531.96,52.24,[0LB 5I 0RG],26.67,[0LB 0I 5RG],20.0,13.33,No
158,名媛范儿,碧玉矿洞,CN,2022-06-27 07:53:00,5m 46s,GMJWg7kDYQ94yRwF,https://classic.warcraftlogs.com/reports/GMJWg7kDYQ94yRwF?fight=15&source=17&type=healing,971.0,213,213,629,664,6,0,1,1,1,3,7301.35,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,60.04,209.2,21.54,1.16,0.12,685.3,70.58,[1LB 0I 3RG],15.38,[0LB 0I 5RG],15.38,43.59,No
159,名媛范儿,碧玉矿洞,CN,2022-08-13 07:40:38,3m 32s,NMx6hVZQf7wXcbgm,https://classic.warcraftlogs.com/reports/NMx6hVZQf7wXcbgm?fight=8&source=3&type=healing,955.36,501,421,643,696,5,0,1,0,1,3,9138.58,Yes,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,84.01,282.61,29.58,226.56,23.71,363.95,38.1,[1LB 2I 0RG],14.81,[0LB 2I 0RG],7.41,62.96,No
160,Kuzrakiihing,埃提耶什,CN,2022-07-08 09:58:24,5m 43s,Z8LyHxwArnpNkdYt,https://classic.warcraftlogs.com/reports/Z8LyHxwArnpNkdYt?fight=22&source=28&type=healing,945.85,175,175,904,661,6,1,1,0,1,3,9002.84,Yes,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,74.32,338.19,35.76,69.33,7.33,437.79,46.29,[1LB 0I 1RG],14.63,[1LB 1I 2RG],12.2,82.93,Yes
161,阿斯塔,沙顶,CN,2022-08-18 22:25:25,6m 27s,6NRhXP8azfBMD1Gp,https://classic.warcraftlogs.com/reports/6NRhXP8azfBMD1Gp?fight=20&source=73&type=healing,904.95,331,331,812,666,7,1,1,1,1,3,7895.46,No,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,42.59,293.14,32.39,3.63,0.4,488.85,54.02,[0LB 5I 0RG],35.71,[0LB 0I 5RG],17.86,17.86,No
162,一杯马爹利,雷霆之击,CN,2022-07-14 22:36:06,6m 38s,kJKcG9gxN6HjDVPb,https://classic.warcraftlogs.com/reports/kJKcG9gxN6HjDVPb?fight=15&source=9&type=healing,805.47,280,280,726,651,7,2,1,0,1,3,8731.6,Yes,1,No,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,20.42,157.27,19.53,16.17,2.01,580.21,72.03,[0LB 0I 5RG],31.25,[0LB 1I 4RG],12.5,12.5,No
163,台式排骨大王,卓越,CN,2022-06-06 09:26:10,8m 52s,HgnFvwTaWKxA3dM2,https://classic.warcraftlogs.com/reports/HgnFvwTaWKxA3dM2?fight=18&source=8&type=healing,798.41,267,267,652,658,7,1,1,2,0,3,7618.35,Yes,2,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,9.09,14.39,1.8,119.49,14.97,629.09,78.79,[0LB 0I 5RG],28.0,[0LB 2I 3RG],20.0,8.0,No
164,大白兔生了,维希度斯,CN,2022-06-10 08:06:13,6m 3s,bhGLPwZryW2XJkMv,https://classic.warcraftlogs.com/reports/bhGLPwZryW2XJkMv?fight=36&source=12&type=healing,782.06,209,209,689,621,6,1,1,1,1,2,7723.66,Yes,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,91.3,430.32,55.02,51.96,6.64,105.97,13.55,[1LB 1I 0RG],24.44,[1LB 2I 0RG],15.56,68.89,No
165,台式排骨大王,卓越,CN,2022-07-04 08:22:46,6m 42s,mwg3Nk1JD8LAjbcr,https://classic.warcraftlogs.com/reports/mwg3Nk1JD8LAjbcr?fight=11&source=7&type=healing,696.11,329,329,766,678,6,1,1,0,1,3,7962.18,No,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,61.23,414.26,59.51,58.79,8.45,147.3,21.16,[1LB 1I 0RG],21.62,[1LB 2I 0RG],13.51,67.57,No
166,卿丶小蛮,安娜丝塔丽,CN,2022-05-23 07:49:50,8m 58s,xBWC7bFJPgtvn9Nm,https://classic.warcraftlogs.com/reports/xBWC7bFJPgtvn9Nm?fight=4&source=23&type=healing,609.29,125,125,465,620,7,1,2,1,0,3,7693.03,Yes,1,Yes,No,Alchemist Stone,Essence of the Martyr,43.68,248.24,40.74,0,0.0,34.87,5.72,[0LB 0I 0RG],13.16,[1LB 3I 0RG],10.53,44.74,No
167,冲啊丨菜鸟,匕首岭,CN,2022-07-28 10:05:05,5m 58s,JfNDrdxz4bAGTwQ8,https://classic.warcraftlogs.com/reports/JfNDrdxz4bAGTwQ8?fight=14&source=4&type=healing,577.61,424,424,697,678,6,1,0,1,0,4,8695.56,Yes,0,No,No,Memento of Tyrande,Glimmering Naaru Sliver,25.6,105.41,18.25,37.02,6.41,387.23,67.04,[1LB 0I 2RG],22.22,[1LB 1I 2RG],16.67,61.11,No
168,四大名补无情,辛洛斯,CN,2022-05-12 23:44:56,8m 48s,CmrtvcV3xXyfdMGF,https://classic.warcraftlogs.com/reports/CmrtvcV3xXyfdMGF?fight=27&source=17&type=healing,500.34,195,195,600,609,7,2,1,1,1,2,7588.55,No,1,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,36.49,130.89,26.16,15.14,3.03,242.89,48.54,[0LB 5I 0RG],17.24,[1LB 4I 0RG],10.34,34.48,No
169,阿基蕾拉,碧空之歌,CN,2022-07-29 01:12:05,6m 37s,NRvHqFLCmWhJ2Pxg,https://classic.warcraftlogs.com/reports/NRvHqFLCmWhJ2Pxg?fight=10&source=362&type=healing,0,0,0,0,0,7,1,1,1,1,3,7694.64,No,0,No,No,,,0,0,0,0,0,0.0,0,,0,,0,0,No
170,Kuzrakiihing,埃提耶什,CN,2022-08-18 07:02:59,6m 38s,G3hKYCzb7m6AT4BD,https://classic.warcraftlogs.com/reports/G3hKYCzb7m6AT4BD?fight=6&source=141&type=healing,0,0,0,0,0,7,1,1,1,1,3,8829.65,No,0,No,No,,,0,0,0,0,0,0.0,0,,0,,0,0,No
