Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
114,柚彩,骨火,CN,2022-07-28 09:52:52,1m 24s,c6rPb8Ny93xjBmnJ,https://classic.warcraftlogs.com/reports/c6rPb8Ny93xjBmnJ?fight=26&source=21&type=healing,2447.2,270,270,770,636,6,1,1,1,1,2,13012.54,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,32.35,172.83,7.06,36.82,1.5,2127.51,86.94,[0LB 0I 5RG],46.15,[1LB 0I 1RG],15.38,30.77,No
115,假奶亮,巴罗夫,CN,2022-07-21 07:20:17,1m 17s,63pD7JMVmygBcfr4,https://classic.warcraftlogs.com/reports/63pD7JMVmygBcfr4?fight=14&source=3&type=healing,2444.63,313,313,715,653,5,1,0,1,0,3,14720.85,Yes,0,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,85.22,637.37,26.07,263.58,10.78,1318.44,53.93,[0LB 0I 1RG],18.75,[1LB 1I 0RG],12.5,75.0,Yes
116,橘子味的猫,加丁,CN,2022-07-31 08:38:47,1m 55s,wc7AydHr3b6f9VqT,https://classic.warcraftlogs.com/reports/wc7AydHr3b6f9VqT?fight=30&source=17&type=healing,2444.27,329,329,690,689,7,1,1,3,0,2,15317.79,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,90.33,611.4,25.01,152.64,6.24,1279.23,52.34,[1LB 1I 3RG],15.0,[2LB 2I 0RG],10.0,60.0,No
117,橘子味的猫,加丁,CN,2022-07-02 09:26:22,1m 26s,QXga3wCJH2NW8yzK,https://classic.warcraftlogs.com/reports/QXga3wCJH2NW8yzK?fight=110&source=198&type=healing,2442.32,159,159,721,634,7,1,1,2,1,2,15504.44,Yes,0,Yes,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,94.18,567.83,23.25,245.87,10.07,1093.07,44.76,[0LB 0I 1RG],22.22,[1LB 1I 2RG],11.11,66.67,No
118,阿基蕾拉,碧空之歌,CN,2022-07-14 08:25:34,1m 12s,YNbj7AD1WPrzqVXv,https://classic.warcraftlogs.com/reports/YNbj7AD1WPrzqVXv?fight=28&source=19&type=healing,2441.65,570,250,728,635,6,1,1,0,1,3,14081.4,Yes,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,9.59,47.24,1.93,42.04,1.72,2292.21,93.88,[0LB 0I 5RG],58.33,[0LB 2I 0RG],8.33,8.33,No
119,阿基蕾拉,碧空之歌,CN,2022-05-27 02:47:17,1m 34s,MDbaz8ZB7H6ytW9R,https://classic.warcraftlogs.com/reports/MDbaz8ZB7H6ytW9R?fight=4&source=12&type=healing,2440.38,248,248,769,672,7,1,1,2,0,3,13770.16,No,1,No,Yes,Glimmering Naaru Sliver,Alchemist Stone,36.38,274.86,11.26,0,0.0,1919.3,78.65,[0LB 1I 4RG],28.57,[0LB 0I 5RG],28.57,21.43,No
120,破曉丶,埃提耶什,CN,2022-07-15 21:48:57,1m 48s,WJ4gjBZhFRa8mdKG,https://classic.warcraftlogs.com/reports/WJ4gjBZhFRa8mdKG?fight=27&source=4&type=healing,2438.71,341,341,810,666,6,1,1,0,1,3,13874.37,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,97.03,623.81,25.58,205.66,8.43,1353.24,55.49,[1LB 0I 3RG],22.73,[1LB 0I 2RG],18.18,95.45,Yes
121,一包牛肉干,雷霆之击,CN,2022-06-01 09:53:54,2m 32s,gkcdLhxC8rzVQ3DN,https://classic.warcraftlogs.com/reports/gkcdLhxC8rzVQ3DN?fight=37&source=5&type=healing,2438.4,207,207,670,666,7,2,1,1,1,2,13124.74,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,38.65,224.25,9.2,47.86,1.96,2081.17,85.35,[0LB 0I 5RG],25.0,[0LB 1I 4RG],15.0,35.0,No
122,橘子味的猫,加丁,CN,2022-08-09 08:39:28,1m 56s,tqKBpkTjvQCWmhr7,https://classic.warcraftlogs.com/reports/tqKBpkTjvQCWmhr7?fight=25&source=5&type=healing,2437.36,329,329,690,689,7,2,1,2,0,2,13556.79,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,88.4,562.75,23.09,279.82,11.48,1146.8,47.05,[0LB 0I 1RG],8.7,[2LB 2I 1RG],8.7,73.91,Yes
123,阿基蕾拉,碧空之歌,CN,2022-07-07 07:58:59,1m 39s,HP7krBXtxj98L3mD,https://classic.warcraftlogs.com/reports/HP7krBXtxj98L3mD?fight=29&source=3&type=healing,2435.17,253,253,709,641,6,1,1,0,1,3,13803.73,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,9.65,42.37,1.74,12.65,0.52,2298.07,94.37,[0LB 0I 5RG],66.67,[0LB 1I 4RG],13.33,6.67,No
124,打杂德,厄运之槌,CN,2022-08-21 09:44:24,1m 15s,pw4Aq3NQmJFzYr1H,https://classic.warcraftlogs.com/reports/pw4Aq3NQmJFzYr1H?fight=19&source=1&type=healing,2430.39,269,269,756,687,6,1,1,1,0,3,15084.78,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,60.76,290.22,11.94,196.18,8.07,1651.41,67.95,[0LB 0I 1RG],20.0,[1LB 1I 3RG],13.33,40.0,No
125,阿基蕾拉,碧空之歌,CN,2022-06-10 07:47:26,1m 35s,b4tF9QHN7f2Br1WM,https://classic.warcraftlogs.com/reports/b4tF9QHN7f2Br1WM?fight=26&source=21&type=healing,2427.11,299,299,680,675,7,1,1,1,1,3,16042.89,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,16.49,91.76,3.78,84.66,3.49,2088.37,86.04,[0LB 0I 5RG],53.33,[0LB 1I 4RG],20.0,13.33,No
126,瞌睡丶丶,火锤,CN,2022-05-25 07:56:42,1m 51s,t7YNjLVDPJFdwMzK,https://classic.warcraftlogs.com/reports/t7YNjLVDPJFdwMzK?fight=16&source=16&type=healing,2426.55,188,188,603,664,8,1,2,2,0,3,14141.92,No,1,Yes,Yes,Memento of Tyrande,Direbrew Hops,34.4,129.97,5.36,117.79,4.85,1927.59,79.44,[0LB 1I 4RG],38.89,[0LB 0I 5RG],16.67,11.11,No
127,阿基蕾拉,碧空之歌,CN,2022-06-10 07:54:29,1m 35s,1QP3tfvLMZnb4j2V,https://classic.warcraftlogs.com/reports/1QP3tfvLMZnb4j2V?fight=27&source=30&type=healing,2425.18,299,299,680,675,7,1,1,1,1,3,16030.17,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,16.46,91.69,3.78,84.6,3.49,2086.71,86.04,[0LB 0I 5RG],53.33,[0LB 1I 4RG],20.0,13.33,No
128,破曉丶,埃提耶什,CN,2022-06-24 21:19:08,1m 49s,L64cbzMJ1AgZj8RW,https://classic.warcraftlogs.com/reports/L64cbzMJ1AgZj8RW?fight=24&source=15&type=healing,2421.84,269,269,799,673,7,1,1,1,1,3,13546.24,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,98.21,625.8,25.84,278.23,11.49,1442.32,59.55,[1LB 1I 0RG],16.67,[1LB 0I 3RG],16.67,91.67,Yes
129,卿丶小蛮,安娜丝塔丽,CN,2022-07-09 08:28:10,1m 38s,HXGCRrbPgAznK4mY,https://classic.warcraftlogs.com/reports/HXGCRrbPgAznK4mY?fight=17&source=9&type=healing,2418.01,363,363,662,644,6,1,1,0,1,3,13072.48,No,1,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,51.93,279.56,11.56,19.76,0.82,1991.8,82.37,[0LB 0I 5RG],27.78,[0LB 1I 4RG],16.67,33.33,No
130,Me,奥罗,CN,2022-06-30 08:52:20,1m 16s,BN32jQXG67ZxChfb,https://classic.warcraftlogs.com/reports/BN32jQXG67ZxChfb?fight=25&source=9&type=healing,2415.63,177,177,827,678,7,1,1,1,1,3,14314.79,Yes,0,Yes,Yes,Scarab of the Infinite Cycle,Essence of the Martyr,77.09,418.63,17.33,249.68,10.34,1406.63,58.23,[1LB 0I 3RG],15.38,[3LB 2I 0RG],7.69,61.54,No
131,Mmd,沙顶,CN,2022-07-07 08:50:26,1m 6s,ajLwMC17GVTBbdP2,https://classic.warcraftlogs.com/reports/ajLwMC17GVTBbdP2?fight=26&source=21&type=healing,2414.24,292,292,699,585,6,1,1,0,1,3,14133.5,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,42.2,304.83,12.63,101.08,4.19,1780.5,73.75,[0LB 0I 5RG],27.27,[0LB 2I 3RG],18.18,27.27,No
132,祭随,雷德,CN,2022-08-04 09:11:46,1m 24s,VCqzpmQ2WjZ1a4AP,https://classic.warcraftlogs.com/reports/VCqzpmQ2WjZ1a4AP?fight=30&source=1&type=healing,2402.96,387,387,731,633,6,1,1,1,0,3,14270.66,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,95.67,745.62,31.03,129.44,5.39,1306.87,54.39,[1LB 1I 2RG],26.67,[1LB 1I 3RG],20.0,93.33,Yes
133,破曉丶,埃提耶什,CN,2022-07-22 21:51:32,1m 26s,XKHLfpqCt3j8BGAd,https://classic.warcraftlogs.com/reports/XKHLfpqCt3j8BGAd?fight=25&source=6&type=healing,2385.31,351,351,798,679,6,1,1,0,1,3,13605.62,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,97.54,673.24,28.22,223.05,9.35,1350.22,56.61,[1LB 0I 2RG],36.84,[1LB 1I 2RG],21.05,100.0,Yes
134,毛毛姐,德姆塞卡尔,CN,2022-07-02 08:05:24,1m 2s,yLCWk2wf8p4nFtVA,https://classic.warcraftlogs.com/reports/yLCWk2wf8p4nFtVA?fight=22&source=24&type=healing,2382.77,272,272,718,715,6,1,1,0,1,3,13328.47,Yes,0,Yes,Yes,Memento of Tyrande,Scarab of the Infinite Cycle,48.07,197.55,8.29,0,0.0,1946.45,81.69,[1LB 0I 4RG],30.0,[0LB 1I 4RG],20.0,50.0,No
135,阿基蕾拉,碧空之歌,CN,2022-08-11 08:17:19,1m 26s,dakmyAbVvt8pPN14,https://classic.warcraftlogs.com/reports/dakmyAbVvt8pPN14?fight=20&source=5&type=healing,2380.08,285,285,805,664,6,1,1,0,1,3,13625.1,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,8.15,3.35,0.14,0,0.0,2289.53,96.2,[0LB 0I 5RG],58.33,[0LB 1I 4RG],25.0,0.0,No
136,毛毛姐,德姆塞卡尔,CN,2022-06-04 08:11:22,1m 18s,gZVCLdNhk4PabvRQ,https://classic.warcraftlogs.com/reports/gZVCLdNhk4PabvRQ?fight=27&source=36&type=healing,2373.83,228,228,686,695,6,1,1,0,1,3,13708.55,Yes,0,Yes,Yes,Direbrew Hops,Memento of Tyrande,61.7,304.9,12.84,0,0.0,1822.89,76.79,[0LB 0I 2RG],29.41,[0LB 0I 3RG],23.53,35.29,No
137,祭随,雷德,CN,2022-06-09 09:19:48,1m 32s,gDtGwLHYZVyXpNnv,https://classic.warcraftlogs.com/reports/gDtGwLHYZVyXpNnv?fight=38&source=11&type=healing,2370.87,427,427,756,633,7,1,1,1,1,3,14371.88,No,0,Yes,No,Battlemaster's Alacrity,Redeemer's Alchemist Stone,98.3,785.56,33.13,184.11,7.77,1353.5,57.09,[1LB 0I 4RG],18.75,[2LB 0I 2RG],12.5,93.75,Yes
138,假奶亮,巴罗夫,CN,2022-07-07 10:04:32,1m 19s,jfWKaQY9HTtZxgpM,https://classic.warcraftlogs.com/reports/jfWKaQY9HTtZxgpM?fight=12&source=25&type=healing,2370.69,313,313,586,652,5,1,0,1,0,3,13991.43,Yes,0,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,93.85,628.88,26.53,198.65,8.38,1124.77,47.44,[1LB 0I 1RG],22.22,[1LB 1I 1RG],11.11,88.89,Yes
139,祭随,雷德,CN,2022-06-30 10:02:31,1m 39s,KAG2WrYztHVQMFC6,https://classic.warcraftlogs.com/reports/KAG2WrYztHVQMFC6?fight=57&source=4&type=healing,2363.99,387,387,724,639,6,1,1,1,1,2,14517.78,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,96.87,835.8,35.36,88.65,3.75,1320.8,55.87,[2LB 0I 2RG],25.0,[2LB 0I 3RG],12.5,93.75,Yes
140,祭随,雷德,CN,2022-06-23 08:33:58,1m 16s,h4w7KCpyBZJv6aYn,https://classic.warcraftlogs.com/reports/h4w7KCpyBZJv6aYn?fight=36&source=4&type=healing,2363.19,387,387,756,633,6,1,1,1,1,2,15141.51,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,46.63,158.03,6.69,62.98,2.67,2019.57,85.46,[1LB 0I 4RG],18.18,[1LB 1I 2RG],18.18,45.45,No
141,祭随,雷德,CN,2022-08-18 10:02:42,1m 15s,yDBPaAcZKhR6HCnL,https://classic.warcraftlogs.com/reports/yDBPaAcZKhR6HCnL?fight=42&source=7&type=healing,2359.02,387,387,731,633,7,1,1,2,0,3,14235.27,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,99.38,756.71,32.08,459.11,19.46,1045.04,44.3,[1LB 0I 3RG],21.43,[1LB 0I 2RG],14.29,92.86,Yes
142,毛毛姐,德姆塞卡尔,CN,2022-05-13 10:19:31,1m 27s,dPxH7vZzyDNCYRqX,https://classic.warcraftlogs.com/reports/dPxH7vZzyDNCYRqX?fight=46&source=95&type=healing,2356.2,158,158,640,663,7,1,1,1,1,3,13685.03,No,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,64.33,211.23,8.96,0,0.0,1834.4,77.85,[0LB 1I 4RG],16.67,[0LB 2I 3RG],16.67,33.33,No
143,假奶亮,巴罗夫,CN,2022-08-23 08:27:07,1m 7s,fXnyCp8GrFdjYQ6a,https://classic.warcraftlogs.com/reports/fXnyCp8GrFdjYQ6a?fight=13&source=20&type=healing,2355.92,268,268,829,633,5,1,0,1,0,3,12696.58,No,0,No,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,95.74,723.68,30.72,264.95,11.25,1006.04,42.7,[1LB 0I 2RG],15.38,[1LB 0I 3RG],15.38,92.31,Yes
144,Jasedruid,Benediction,US,2022-07-21 22:40:41,1m 7s,YnxLAXc2f438FQh6,https://classic.warcraftlogs.com/reports/YnxLAXc2f438FQh6?fight=27&source=5&type=healing,2355.79,347,347,574,660,6,1,1,1,1,2,16293.48,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,52.28,294.59,12.5,87.34,3.71,1837.95,78.02,[1LB 0I 3RG],23.08,[0LB 0I 3RG],15.38,38.46,No
145,阿基蕾拉,碧空之歌,CN,2022-06-02 07:39:30,1m 50s,DL9BX6dFJ17ARKca,https://classic.warcraftlogs.com/reports/DL9BX6dFJ17ARKca?fight=7&source=11&type=healing,2354.3,262,262,732,671,7,1,1,1,1,3,13771.98,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,12.53,117.21,4.98,64.78,2.75,1983.9,84.27,[0LB 0I 5RG],40.0,[0LB 1I 4RG],33.33,13.33,No
146,柚彩,骨火,CN,2022-08-25 08:54:19,1m 26s,BVCw7YDxgqtFJL1b,https://classic.warcraftlogs.com/reports/BVCw7YDxgqtFJL1b?fight=1&source=16&type=healing,2347.71,345,345,748,651,7,1,1,1,1,3,12051.45,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,28.59,95.96,4.09,56.95,2.43,2018.96,86.0,[0LB 0I 5RG],38.46,[0LB 1I 4RG],30.77,23.08,No
147,Jasedruid,Benediction,US,2022-06-23 22:31:16,1m 25s,PK2TBpt1qVMgWwfR,https://classic.warcraftlogs.com/reports/PK2TBpt1qVMgWwfR?fight=27&source=2&type=healing,2346.16,401,321,536,657,6,1,1,1,1,2,14212.97,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,74.89,688.37,29.34,26.76,1.14,1299.08,55.37,[1LB 0I 1RG],14.29,[3LB 1I 0RG],7.14,71.43,Yes
148,橘子味的猫,加丁,CN,2022-07-17 08:01:58,2m 1s,qCjfawJMnXt1Dr7T,https://classic.warcraftlogs.com/reports/qCjfawJMnXt1Dr7T?fight=31&source=14&type=healing,2344.79,226,226,777,677,7,1,1,3,0,2,14887.35,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,94.95,548.18,23.38,233.25,9.95,1104.89,47.12,[1LB 1I 3RG],14.29,[1LB 0I 1RG],9.52,76.19,Yes
149,橘子味的猫,加丁,CN,2022-07-17 08:06:58,2m 1s,C4QK2qc3grdN9WaG,https://classic.warcraftlogs.com/reports/C4QK2qc3grdN9WaG?fight=68&source=142&type=healing,2343.92,226,226,777,677,7,1,1,3,0,2,14881.83,Yes,1,Yes,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,94.9,547.98,23.38,233.16,9.95,1104.48,47.12,[1LB 1I 3RG],13.64,[1LB 0I 1RG],9.09,72.73,Yes
150,一杯马爹利,雷霆之击,CN,2022-07-21 10:08:59,1m 45s,9CcJDqYAPfHBRQwL,https://classic.warcraftlogs.com/reports/9CcJDqYAPfHBRQwL?fight=14&source=1&type=healing,2343.89,342,342,762,658,8,2,1,0,1,4,13089.46,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,28.77,188.78,8.05,41.79,1.78,2048.9,87.41,[0LB 1I 4RG],37.5,[0LB 0I 5RG],37.5,12.5,No
151,打杂德,厄运之槌,CN,2022-07-18 07:19:50,1m 26s,M2qNQdBkhjbc9DAy,https://classic.warcraftlogs.com/reports/M2qNQdBkhjbc9DAy?fight=29&source=92&type=healing,2343.52,239,239,872,700,6,1,1,1,0,3,15197.97,Yes,1,Yes,Yes,Alchemist Stone,Memento of Tyrande,70.87,435.2,18.57,284.19,12.13,1320.03,56.33,[0LB 0I 1RG],12.5,[1LB 1I 3RG],12.5,56.25,No
152,Jasedruid,Benediction,US,2022-07-14 22:40:54,1m 16s,qH6MjfcZdPmn27CF,https://classic.warcraftlogs.com/reports/qH6MjfcZdPmn27CF?fight=24&source=16&type=healing,2340.69,317,317,570,669,6,1,1,1,1,2,15049.2,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,34.18,199.87,8.54,81.8,3.49,1921.41,82.09,[0LB 0I 4RG],38.46,[4LB 0I 0RG],7.69,30.77,No
153,瞌睡丶丶,火锤,CN,2022-07-19 08:50:28,1m 55s,1qPAtyf8maTBVgFW,https://classic.warcraftlogs.com/reports/1qPAtyf8maTBVgFW?fight=50&source=7&type=healing,2338.8,290,290,802,679,7,1,1,0,1,4,14172.55,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,35.13,65.94,2.82,202.0,8.64,1769.66,75.67,[0LB 1I 4RG],26.32,[0LB 0I 5RG],15.79,26.32,No
154,一包牛肉干,雷霆之击,CN,2022-07-23 01:07:31,2m 9s,hPyTZgfdA32nrQGH,https://classic.warcraftlogs.com/reports/hPyTZgfdA32nrQGH?fight=18&source=19&type=healing,2338.46,293,293,695,685,5,1,1,1,0,2,14149.55,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,94.24,633.25,27.08,196.46,8.4,1284.79,54.94,[1LB 1I 1RG],22.22,[1LB 0I 3RG],14.81,88.89,Yes
155,柚彩,骨火,CN,2022-06-16 10:24:02,1m 24s,RMgkXd7KHtncxvzq,https://classic.warcraftlogs.com/reports/RMgkXd7KHtncxvzq?fight=31&source=11&type=healing,2337.58,199,199,723,633,7,1,1,2,0,3,13177.63,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,61.51,223.96,9.58,0,0.0,1940.74,83.02,[1LB 0I 1RG],18.75,[1LB 0I 3RG],12.5,56.25,No
156,Mmd,沙顶,CN,2022-06-30 08:24:18,1m 8s,42YWBJP6ckbZzHR7,https://classic.warcraftlogs.com/reports/42YWBJP6ckbZzHR7?fight=29&source=16&type=healing,2329.49,262,262,657,643,5,0,1,0,1,3,14600.62,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,68.16,460.58,19.77,182.07,7.82,1485.93,63.79,[0LB 1I 4RG],16.67,[0LB 2I 3RG],16.67,33.33,No
157,Mmd,沙顶,CN,2022-08-05 08:00:41,1m 17s,3JCWRHqkj8zwP9gp,https://classic.warcraftlogs.com/reports/3JCWRHqkj8zwP9gp?fight=25&source=21&type=healing,2323.46,292,292,668,643,5,0,1,0,1,3,14242.53,No,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,78.06,506.76,21.81,226.99,9.77,1229.22,52.9,[1LB 1I 2RG],13.33,[0LB 0I 3RG],13.33,73.33,Yes
158,阿基蕾拉,碧空之歌,CN,2022-06-18 08:55:53,1m 50s,g8mKfQnvbaHkLF4C,https://classic.warcraftlogs.com/reports/g8mKfQnvbaHkLF4C?fight=32&source=11&type=healing,2321.35,251,251,755,669,7,1,1,1,1,3,15385.68,Yes,1,No,Yes,Glimmering Naaru Sliver,Redeemer's Alchemist Stone,15.49,30.45,1.31,69.47,2.99,2139.28,92.16,[0LB 0I 5RG],46.67,[0LB 1I 4RG],20.0,6.67,No
159,柚彩,骨火,CN,2022-07-07 08:52:45,1m 34s,AC7NbRxgGfdcVvqy,https://classic.warcraftlogs.com/reports/AC7NbRxgGfdcVvqy?fight=10&source=7&type=healing,2316.08,270,270,770,636,7,1,1,1,1,3,13923.39,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,45.93,236.96,10.23,23.92,1.03,1914.48,82.66,[0LB 0I 5RG],20.0,[0LB 1I 4RG],20.0,46.67,No
160,打杂德,厄运之槌,CN,2022-07-11 08:10:08,1m 28s,4ZKdNJjaqPVzn73m,https://classic.warcraftlogs.com/reports/4ZKdNJjaqPVzn73m?fight=16&source=32&type=healing,2314.76,242,242,814,689,6,1,1,1,0,3,15063.25,Yes,1,Yes,Yes,Alchemist Stone,Memento of Tyrande,50.96,264.98,11.45,148.63,6.42,1480.81,63.97,[1LB 1I 2RG],14.29,[0LB 1I 3RG],14.29,42.86,No
161,卿丶小蛮,安娜丝塔丽,CN,2022-07-22 10:27:16,1m 16s,QLqDnb6hWf1zgPKX,https://classic.warcraftlogs.com/reports/QLqDnb6hWf1zgPKX?fight=17&source=15&type=healing,2306.42,363,363,688,644,6,1,1,0,1,3,14982.72,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,23.68,162.3,7.04,0,0.0,2129.68,92.34,[0LB 0I 5RG],58.33,[2LB 0I 2RG],8.33,25.0,No
162,瞌睡丶丶,火锤,CN,2022-07-05 08:35:25,1m 36s,kM8fZHjhr4dDBJvA,https://classic.warcraftlogs.com/reports/kM8fZHjhr4dDBJvA?fight=19&source=20&type=healing,2304.62,237,237,726,668,8,1,2,2,0,3,14691.71,No,1,Yes,Yes,Memento of Tyrande,Direbrew Hops,40.16,113.41,4.92,124.54,5.4,1878.58,81.51,[0LB 1I 4RG],17.65,[0LB 0I 5RG],17.65,35.29,No
163,柚彩,骨火,CN,2022-05-27 10:18:55,1m 56s,F1WbKBq6MAjgaZx2,https://classic.warcraftlogs.com/reports/F1WbKBq6MAjgaZx2?fight=57&source=26&type=healing,2287.83,224,224,560,622,7,1,1,2,0,3,12810.83,Yes,0,Yes,No,Direbrew Hops,Bangle of Endless Blessings,96.1,536.25,23.44,41.25,1.8,1568.64,68.56,[1LB 0I 3RG],57.89,[1LB 2I 0RG],5.26,89.47,Yes
164,台式排骨大王,卓越,CN,2022-05-23 10:03:24,1m 57s,y26tTqPWDNjpHRZx,https://classic.warcraftlogs.com/reports/y26tTqPWDNjpHRZx?fight=42&source=18&type=healing,2286.5,177,177,704,666,8,1,2,1,1,3,13387.21,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,33.86,111.69,4.88,9.49,0.42,2000.67,87.5,[0LB 1I 4RG],38.89,[0LB 0I 5RG],33.33,22.22,No
165,毛毛姐,德姆塞卡尔,CN,2022-05-28 08:29:51,1m 11s,xJgXc3HmFCAnz2fa,https://classic.warcraftlogs.com/reports/xJgXc3HmFCAnz2fa?fight=42&source=6&type=healing,2284.5,198,198,651,685,6,1,1,1,0,3,14534.44,Yes,0,Yes,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,88.91,279.42,12.23,0,0.0,1711.84,74.93,[2LB 0I 2RG],15.38,[0LB 1I 3RG],15.38,38.46,No
166,财富顾问,席瓦莱恩,CN,2022-08-09 09:55:49,1m 33s,tywdxRZKMNA1kGJQ,https://classic.warcraftlogs.com/reports/tywdxRZKMNA1kGJQ?fight=15&source=6&type=healing,2284.17,589,269,737,667,7,1,2,1,0,3,13735.16,Yes,1,Yes,Yes,Memento of Tyrande,Scarab of the Infinite Cycle,96.22,654.57,28.66,234.82,10.28,1247.31,54.61,[0LB 0I 1RG],15.0,[1LB 0I 2RG],15.0,75.0,Yes
167,祭随,雷德,CN,2022-08-14 08:13:43,2m 17s,kpMmqGrtjDxKCcaF,https://classic.warcraftlogs.com/reports/kpMmqGrtjDxKCcaF?fight=24&source=2&type=healing,2282.72,387,387,731,633,7,1,2,2,0,2,14555.41,No,1,No,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,94.0,539.98,23.66,273.68,11.99,1327.4,58.15,[1LB 0I 3RG],21.74,[1LB 2I 1RG],13.04,91.3,Yes
168,财富顾问,席瓦莱恩,CN,2022-05-19 09:20:05,2m 26s,4BCvypbfxrjYqXd8,https://classic.warcraftlogs.com/reports/4BCvypbfxrjYqXd8?fight=46&source=14&type=healing,2282.59,217,217,602,634,8,1,2,1,1,3,13858.39,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,64.61,305.41,13.38,78.68,3.45,1705.87,74.73,[0LB 0I 5RG],26.09,[0LB 3I 2RG],13.04,34.78,No
169,橘子味的猫,加丁,CN,2022-06-25 09:40:45,1m 53s,92dC1LkvHxBFQbtq,https://classic.warcraftlogs.com/reports/92dC1LkvHxBFQbtq?fight=25&source=9&type=healing,2280.55,159,159,657,634,7,2,1,2,0,2,14361.21,Yes,0,No,Yes,Lower City Prayerbook,Darkmoon Card: Blue Dragon,94.1,595.33,26.1,195.44,8.57,1054.66,46.25,[1LB 3I 1RG],14.29,[1LB 3I 0RG],9.52,76.19,Yes
170,呆萌德,维希度斯,CN,2022-06-23 09:00:19,0m 53s,BHrQ6wvjZY1tfdKX,https://classic.warcraftlogs.com/reports/BHrQ6wvjZY1tfdKX?fight=32&source=31&type=healing,2279.54,249,249,669,658,4,0,0,0,1,3,13557.19,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,79.61,374.15,16.41,479.21,21.02,1228.84,53.91,[1LB 1I 3RG],18.18,[0LB 1I 1RG],9.09,63.64,No
